"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2023-2024","03/28/2024","Ohio St.","MIVA","@ McKendree","W 3-2",5,NA,63,23,136,0.294,61,8,15,NA,5,1,19,3,81.5,1
"2023-2024","03/30/2024","Ohio St.","MIVA","@ Lindenwood","L 1-3",4,NA,46,15,107,0.29,43,4,18,39,4,3,12,NA,59,2
"2023-2024","04/04/2024","Ohio St.","MIVA","McKendree","W 3-2",5,NA,58,24,134,0.254,57,4,18,50,5,4,24,3,78,NA
"2023-2024","04/05/2024","Ohio St.","MIVA","Maryville (MO)","W 3-0",3,NA,39,2,65,0.569,37,5,18,27,NA,1,12,1,51,NA
"2023-2024","04/13/2024","Ohio St.","MIVA","#6 Lewis 2024 MIVA MVB Tournament","W 3-1",4,NA,62,21,116,0.353,58,9,14,38,5,NA,15,4,78.5,NA
"2023-2024","04/18/2024","Ohio St.","MIVA","#2 Loyola Chicago @Muncie, IN (2024 MIVA MVB Tournament)","W 3-1",4,NA,62,20,129,0.326,59,4,22,38,2,2,14,NA,75,1
"2023-2024","04/20/2024","Ohio St.","MIVA","#4 Lindenwood @Muncie, IN (2024 MIVA MVB Tournament)","W 3-1",4,NA,57,15,102,0.412,54,3,14,35,3,2,17,1,70.5,NA
"2023-2024","04/30/2024","Ohio St.","MIVA","#3 Grand Canyon @Long Beach, CA (2024 NC MVB Championship)","L 0-3",3,NA,42,19,96,0.24,38,3,12,29,1,1,5,2,48.5,NA
"2023-2024","01/05/2024","Purdue Fort Wayne","MIVA","Thomas More","W 3-0",3,NA,44,10,73,0.466,39,9,18,21,NA,1,NA,1,54,NA
"2023-2024","01/06/2024","Purdue Fort Wayne","MIVA","North Greenville","W 3-0",3,NA,39,14,80,0.313,39,4,12,29,3,NA,17,2,51.5,NA
"2023-2024","01/12/2024","Purdue Fort Wayne","MIVA","@ Sacred Heart","W 3-1",4,NA,48,9,87,0.448,47,7,19,22,5,1,17,NA,64.5,NA
"2023-2024","01/13/2024","Purdue Fort Wayne","MIVA","@ NJIT","L 2-3",5,NA,52,18,123,0.276,47,6,15,31,6,1,13,NA,65.5,1
"2023-2024","01/19/2024","Purdue Fort Wayne","MIVA","Maryville (MO)","W 3-0",3,NA,43,8,82,0.427,39,3,8,35,1,1,10,2,52,NA
"2023-2024","01/25/2024","Purdue Fort Wayne","MIVA","Hawaii","L 1-3",4,NA,37,19,115,0.157,31,2,22,24,6,3,10,3,47,1
"2023-2024","01/26/2024","Purdue Fort Wayne","MIVA","Hawaii","L 0-3",3,NA,30,14,74,0.216,28,2,9,17,4,1,9,3,37.5,NA
"2023-2024","02/02/2024","Purdue Fort Wayne","MIVA","Saint Francis","W 3-2",5,NA,50,20,131,0.229,49,NA,16,49,10,NA,29,3,64.5,NA
"2023-2024","02/03/2024","Purdue Fort Wayne","MIVA","Penn St.","W 3-2",5,NA,60,17,125,0.344,55,5,20,37,8,NA,22,2,76,2
"2023-2024","02/06/2024","Purdue Fort Wayne","MIVA","Loyola Chicago","L 0-3",3,NA,33,12,80,0.263,32,2,13,18,5,1,7,2,39.5,1
"2023-2024","02/09/2024","Purdue Fort Wayne","MIVA","@ Queens (NC)","W 3-1",4,NA,50,17,103,0.32,44,9,18,35,5,3,14,NA,69,NA
"2023-2024","02/10/2024","Purdue Fort Wayne","MIVA","@ Queens (NC)","L 2-3",5,NA,62,24,144,0.264,56,7,20,49,8,2,16,1,79,NA
"2023-2024","02/15/2024","Purdue Fort Wayne","MIVA","@ Ball St.","L 0-3",3,NA,34,14,93,0.215,32,2,12,25,1,3,12,1,45,NA
"2023-2024","02/20/2024","Purdue Fort Wayne","MIVA","@ Ohio St.","L 2-3",5,NA,36,25,98,0.112,35,4,14,24,13,3,14,5,50,1
"2023-2024","02/23/2024","Purdue Fort Wayne","MIVA","McKendree","W 3-1",4,NA,55,21,138,0.246,51,5,20,50,2,1,20,1,71,NA
"2023-2024","02/24/2024","Purdue Fort Wayne","MIVA","McKendree","W 3-2",5,NA,58,27,147,0.211,51,5,19,54,5,2,12,1,71,NA
"2023-2024","02/29/2024","Purdue Fort Wayne","MIVA","@ Loyola Chicago","L 0-3",3,NA,27,14,77,0.169,26,2,12,24,4,NA,9,NA,33.5,3
"2023-2024","03/02/2024","Purdue Fort Wayne","MIVA","@ Lewis","L 1-3",4,NA,45,25,112,0.179,37,4,12,29,4,1,10,1,55,1
"2023-2024","03/15/2024","Purdue Fort Wayne","MIVA","Lindenwood","W 3-0",3,NA,45,10,90,0.389,45,6,20,26,4,1,13,3,58.5,NA
"2023-2024","03/16/2024","Purdue Fort Wayne","MIVA","Ohio St.","W 3-0",3,NA,40,12,78,0.359,37,3,16,18,1,1,12,2,50,NA
"2023-2024","03/23/2024","Purdue Fort Wayne","MIVA","Ball St.","L 2-3",5,NA,73,26,163,0.288,70,10,18,41,4,NA,15,1,90.5,NA
"2023-2024","03/29/2024","Purdue Fort Wayne","MIVA","@ Lindenwood","L 0-3",3,NA,29,18,88,0.125,28,3,10,34,3,1,4,NA,35,NA
"2023-2024","03/30/2024","Purdue Fort Wayne","MIVA","@ Quincy","W 3-0",3,NA,47,12,75,0.467,42,4,13,26,2,3,4,1,56,NA
"2023-2024","04/04/2024","Purdue Fort Wayne","MIVA","Lewis","W 3-2",5,NA,68,22,149,0.309,65,10,23,48,3,1,18,NA,88,NA
"2023-2024","04/06/2024","Purdue Fort Wayne","MIVA","Quincy","W 3-0",3,NA,34,12,67,0.328,34,3,13,19,3,4,17,1,49.5,NA
"2023-2024","04/13/2024","Purdue Fort Wayne","MIVA","@#4 Lindenwood 2024 MIVA MVB Tournament","L 0-3",3,NA,31,9,70,0.314,30,2,18,15,7,1,6,1,37,1
"2023-2024","01/08/2024","Queens (NC)","MIVA","Princeton","L 0-3",3,NA,25,10,65,0.231,20,5,9,23,NA,NA,19,NA,39.5,NA
"2023-2024","01/09/2024","Queens (NC)","MIVA","Princeton","L 1-3",4,NA,33,23,100,0.1,29,4,8,34,12,1,8,1,42,NA
"2023-2024","01/12/2024","Queens (NC)","MIVA","@ Charleston (WV)","L 0-3",3,NA,29,12,86,0.198,25,6,10,31,6,2,10,NA,42,NA
"2023-2024","01/17/2024","Queens (NC)","MIVA","Lees-McRae","W 3-1",4,NA,45,20,99,0.253,40,5,19,23,7,4,18,1,63,NA
"2023-2024","01/18/2024","Queens (NC)","MIVA","Mount Olive","W 3-0",3,NA,49,4,76,0.592,48,7,14,24,3,5,4,NA,63,NA
"2023-2024","01/20/2024","Queens (NC)","MIVA","Erskine","W 3-0",3,NA,43,11,77,0.416,37,4,11,23,1,4,13,2,57.5,NA
"2023-2024","01/24/2024","Queens (NC)","MIVA","@ Belmont Abbey","W 3-1",4,NA,51,16,123,0.285,47,9,17,44,5,1,15,2,68.5,NA
"2023-2024","01/27/2024","Queens (NC)","MIVA","NJIT @Loretto, PA","L 2-3",5,NA,49,23,126,0.206,41,11,22,25,4,1,17,1,69.5,2
"2023-2024","01/28/2024","Queens (NC)","MIVA","@ Saint Francis","L 0-3",3,NA,27,14,64,0.203,24,5,14,14,8,NA,9,NA,36.5,1
"2023-2024","02/02/2024","Queens (NC)","MIVA","@ Quincy","W 3-2",5,NA,59,15,114,0.386,49,4,20,34,10,7,4,NA,72,2
"2023-2024","02/03/2024","Queens (NC)","MIVA","@ Quincy","L 2-3",5,NA,50,27,130,0.177,46,6,18,37,4,4,2,NA,61,1
"2023-2024","02/09/2024","Queens (NC)","MIVA","Purdue Fort Wayne","L 1-3",4,NA,45,23,110,0.2,40,5,17,31,9,NA,10,NA,55,NA
"2023-2024","02/10/2024","Queens (NC)","MIVA","Purdue Fort Wayne","W 3-2",5,NA,50,19,129,0.24,44,8,18,45,7,1,18,1,68,NA
"2023-2024","02/15/2024","Queens (NC)","MIVA","@ McKendree","L 1-3",4,NA,53,24,128,0.227,51,2,14,48,8,2,8,3,61,NA
"2023-2024","02/16/2024","Queens (NC)","MIVA","@ McKendree","L 0-3",3,NA,23,14,76,0.118,21,2,8,20,6,NA,NA,1,25,NA
"2023-2024","02/23/2024","Queens (NC)","MIVA","Ohio St.","L 0-3",3,NA,26,17,83,0.108,24,1,12,30,7,NA,6,1,30,NA
"2023-2024","02/24/2024","Queens (NC)","MIVA","Ohio St.","L 0-3",3,NA,28,14,61,0.23,27,2,13,9,9,NA,4,NA,32,NA
"2023-2024","03/01/2024","Queens (NC)","MIVA","@ Ball St.","L 0-3",3,NA,30,19,76,0.145,27,1,8,29,7,NA,6,NA,34,NA
"2023-2024","03/03/2024","Queens (NC)","MIVA","@ Ball St.","L 0-3",3,NA,37,17,87,0.23,36,3,11,33,5,1,NA,NA,41,NA
"2023-2024","03/13/2024","Queens (NC)","MIVA","Barton","W 3-2",5,NA,66,NA,150,0.227,65,9,16,53,1,1,12,2,82,1
"2023-2024","03/16/2024","Queens (NC)","MIVA","Fort Valley St.","W 3-0",3,NA,37,16,78,0.269,32,6,13,24,NA,3,5,3,48.5,NA
"2023-2024","03/16/2024","Queens (NC)","MIVA","Tusculum","W 3-0",3,NA,32,12,66,0.303,31,9,13,26,1,1,14,NA,49,NA
"2023-2024","03/21/2024","Queens (NC)","MIVA","Lewis","L 1-3",4,NA,46,27,124,0.153,45,4,11,34,4,3,6,1,56,NA
"2023-2024","03/23/2024","Queens (NC)","MIVA","Lewis","L 0-3",3,NA,44,16,93,0.301,43,3,10,33,5,NA,18,NA,56,1
"2023-2024","03/28/2024","Queens (NC)","MIVA","@ Loyola Chicago","L 0-3",3,NA,28,12,74,0.216,28,1,14,15,6,NA,8,NA,33,1
"2023-2024","03/30/2024","Queens (NC)","MIVA","@ Loyola Chicago","L 0-3",3,NA,31,12,74,0.257,29,4,9,29,8,3,4,1,40,1
"2023-2024","04/04/2024","Queens (NC)","MIVA","Lindenwood","L 0-3",3,NA,30,9,72,0.292,27,4,15,18,10,4,8,1,42,NA
"2023-2024","04/06/2024","Queens (NC)","MIVA","Lindenwood","L 1-3",4,NA,46,19,124,0.218,38,3,16,41,6,4,11,NA,58.5,NA
"2023-2024","04/09/2024","Queens (NC)","MIVA","Belmont Abbey","L 1-3",4,NA,51,22,136,0.213,48,6,15,50,6,1,16,2,66,1
"2023-2024","04/13/2024","Queens (NC)","MIVA","@#1 Ball St. 2024 MIVA MVB Tournament","L 0-3",3,NA,30,14,79,0.203,26,2,19,24,6,1,4,NA,35,2
"2023-2024","01/12/2024","Quincy","MIVA","Dominican (IL)","W 3-0",3,NA,38,14,87,0.276,34,5,13,25,4,9,2,1,53,1
"2023-2024","01/17/2024","Quincy","MIVA","@ Central St. (OH)","W 3-0",3,NA,35,5,63,0.476,25,9,12,24,1,NA,16,NA,52,NA
"2023-2024","01/19/2024","Quincy","MIVA","@ Thomas More","W 3-0",3,NA,34,14,73,0.274,31,4,12,29,4,8,8,NA,50,NA
"2023-2024","01/30/2024","Quincy","MIVA","Missouri S&T","W 3-0",3,NA,39,15,84,0.286,35,8,13,19,4,4,2,NA,52,NA
"2023-2024","02/02/2024","Quincy","MIVA","Queens (NC)","L 2-3",5,NA,51,22,117,0.248,47,10,21,35,4,6,4,1,69,1
"2023-2024","02/03/2024","Quincy","MIVA","Queens (NC)","W 3-2",5,NA,52,15,115,0.322,50,4,20,41,6,10,NA,NA,66,3
"2023-2024","02/08/2024","Quincy","MIVA","McKendree","L 0-3",3,NA,30,15,83,0.181,26,3,8,20,5,6,NA,2,39,NA
"2023-2024","02/16/2024","Quincy","MIVA","@ Ohio St.","L 0-3",3,NA,24,22,75,0.027,22,1,12,20,5,1,4,2,28,NA
"2023-2024","02/17/2024","Quincy","MIVA","@ Ohio St.","L 0-3",3,NA,26,20,79,0.076,25,3,12,22,4,2,3,2,32.5,NA
"2023-2024","02/20/2024","Quincy","MIVA","Lewis","L 0-3",3,NA,40,18,94,0.234,37,6,10,28,5,2,NA,NA,48,NA
"2023-2024","02/23/2024","Quincy","MIVA","Ball St.","L 0-3",3,NA,30,18,83,0.145,29,1,11,21,6,2,NA,1,33,NA
"2023-2024","03/01/2024","Quincy","MIVA","@ McKendree","L 0-3",3,NA,39,13,97,0.268,35,3,9,35,4,NA,6,2,45,1
"2023-2024","03/02/2024","Quincy","MIVA","Lincoln Memorial","L 0-3",3,NA,32,19,90,0.144,31,1,13,21,6,5,2,NA,39,NA
"2023-2024","03/05/2024","Quincy","MIVA","@ Lindenwood","L 0-3",3,NA,30,17,78,0.167,28,3,13,22,8,2,2,NA,36,NA
"2023-2024","03/08/2024","Quincy","MIVA","@ Maryville (MO)","L 2-3",5,NA,58,18,135,0.296,56,5,28,43,5,1,15,NA,71.5,1
"2023-2024","03/09/2024","Quincy","MIVA","@ Missouri S&T","L 1-3",4,NA,38,18,89,0.225,35,5,14,17,8,NA,8,NA,47,2
"2023-2024","03/14/2024","Quincy","MIVA","@ Loyola Chicago","L 1-3",4,NA,40,15,94,0.266,40,3,12,32,7,NA,11,NA,48.5,2
"2023-2024","03/16/2024","Quincy","MIVA","@ Lewis","L 0-3",3,NA,40,18,96,0.229,37,4,8,32,3,NA,10,NA,49,NA
"2023-2024","03/21/2024","Quincy","MIVA","Loyola Chicago","L 0-3",3,NA,23,15,61,0.131,22,1,11,11,9,NA,4,NA,26,NA
"2023-2024","03/23/2024","Quincy","MIVA","Lindenwood","L 2-3",5,NA,53,20,114,0.289,53,11,16,35,NA,7,2,1,72,NA
"2023-2024","03/26/2024","Quincy","MIVA","Maryville (MO)","L 1-3",4,NA,46,17,107,0.271,43,3,15,37,7,4,2,NA,54,NA
"2023-2024","03/30/2024","Quincy","MIVA","Purdue Fort Wayne","L 0-3",3,NA,25,17,73,0.11,23,2,6,15,4,3,2,1,31,NA
"2023-2024","04/04/2024","Quincy","MIVA","@ Ball St.","L 0-3",3,NA,37,14,81,0.284,33,2,14,19,7,NA,9,NA,43.5,2
"2023-2024","04/06/2024","Quincy","MIVA","@ Purdue Fort Wayne","L 0-3",3,NA,33,19,77,0.182,32,3,18,18,3,NA,14,5,43,NA
"2023-2024","01/05/2024","BYU","MPSF","Ball St.","W 3-0",3,NA,39,15,78,0.308,37,4,13,24,NA,3,5,NA,48.5,NA
"2023-2024","01/06/2024","BYU","MPSF","Ball St.","W 3-0",3,NA,29,7,58,0.379,26,6,14,18,1,2,11,2,42.5,NA
"2023-2024","01/11/2024","BYU","MPSF","@ Loyola Chicago","W 3-2",5,NA,61,24,126,0.294,60,5,16,47,9,NA,19,1,75.5,NA
"2023-2024","01/13/2024","BYU","MPSF","@ Lewis","L 2-3",5,NA,47,16,113,0.274,42,9,18,34,9,NA,16,NA,64,1
"2023-2024","01/19/2024","BYU","MPSF","@ UC Santa Barbara","W 3-1",4,NA,49,16,101,0.327,49,7,16,34,10,2,7,2,61.5,1
"2023-2024","01/20/2024","BYU","MPSF","@ UC Santa Barbara","W 3-0",3,NA,46,11,77,0.455,44,4,21,18,3,NA,15,1,57.5,NA
"2023-2024","01/22/2024","BYU","MPSF","Princeton","W 3-0",3,NA,31,11,61,0.328,30,4,15,20,5,1,16,1,44,NA
"2023-2024","01/23/2024","BYU","MPSF","Princeton","W 3-0",3,NA,37,10,73,0.37,37,4,13,22,3,NA,4,NA,43,NA
"2023-2024","01/26/2024","BYU","MPSF","UC Irvine","L 1-3",4,NA,44,14,112,0.268,40,2,14,34,9,1,23,NA,58.5,NA
"2023-2024","01/27/2024","BYU","MPSF","UC Irvine","L 2-3",5,NA,55,NA,137,0.168,51,7,17,45,4,1,14,2,70,1
"2023-2024","02/08/2024","BYU","MPSF","LIU","W 3-0",3,NA,39,18,85,0.247,35,6,11,23,1,1,8,NA,50,NA
"2023-2024","02/10/2024","BYU","MPSF","LIU","W 3-0",3,NA,34,9,80,0.313,36,9,16,16,NA,2,17,1,53.5,NA
"2023-2024","02/16/2024","BYU","MPSF","Grand Canyon","L 0-3",3,NA,45,20,111,0.225,41,3,16,24,5,2,9,NA,54.5,NA
"2023-2024","02/17/2024","BYU","MPSF","Grand Canyon","L 0-3",3,NA,36,15,76,0.276,33,4,12,21,5,NA,12,3,46,1
"2023-2024","02/23/2024","BYU","MPSF","UCLA","W 3-2",5,NA,61,15,118,0.39,56,11,27,27,3,1,NA,NA,73,NA
"2023-2024","02/24/2024","BYU","MPSF","UCLA","L 2-3",5,NA,45,19,131,0.198,42,3,20,35,8,1,11,1,54.5,NA
"2023-2024","03/08/2024","BYU","MPSF","@ Stanford","W 3-2",5,NA,64,18,143,0.322,60,6,17,46,9,1,11,NA,76.5,NA
"2023-2024","03/09/2024","BYU","MPSF","@ Stanford","L 0-3",3,NA,37,18,85,0.224,36,2,8,33,12,1,5,2,42.5,NA
"2023-2024","03/22/2024","BYU","MPSF","@ Pepperdine","W 3-2",5,NA,53,28,121,0.207,51,9,12,45,4,1,22,NA,74,NA
"2023-2024","03/23/2024","BYU","MPSF","@ Pepperdine","W 3-2",5,NA,67,16,138,0.37,60,3,19,53,8,3,28,3,87,NA
"2023-2024","03/29/2024","BYU","MPSF","CUI","W 3-0",3,NA,45,17,98,0.286,43,4,17,32,4,1,16,NA,58,NA
"2023-2024","03/30/2024","BYU","MPSF","CUI","W 3-0",3,NA,41,7,80,0.425,35,4,12,30,NA,NA,12,NA,51,NA
"2023-2024","04/05/2024","BYU","MPSF","@ Southern California","W 3-1",4,NA,52,18,92,0.37,50,3,17,30,3,1,24,2,68,NA
"2023-2024","04/06/2024","BYU","MPSF","@ Southern California","L 2-3",5,NA,NA,25,NA,0.281,66,12,21,42,5,1,23,3,NA,NA
"2023-2024","04/17/2024","BYU","MPSF","#6 Southern California @Los Angeles, CA (2024 MPSF MVB Tournament)","L 2-3",5,NA,NA,21,139,0.353,NA,6,22,45,6,3,12,3,85,NA
"2023-2024","01/10/2024","CUI","MPSF","LIU","W 3-0",3,NA,37,16,87,0.241,34,4,23,27,5,NA,7,NA,44.5,NA
"2023-2024","01/12/2024","CUI","MPSF","Springfield","W 3-0",3,NA,31,13,62,0.29,30,5,19,17,3,4,13,2,46.5,NA
"2023-2024","01/24/2024","CUI","MPSF","Central St. (OH)","W 3-0",3,NA,41,9,68,0.471,35,8,17,17,3,NA,8,NA,53,NA
"2023-2024","01/27/2024","CUI","MPSF","@ Long Beach St.","L 0-3",3,NA,19,26,75,-0.093,18,1,10,11,6,NA,NA,NA,20,1
"2023-2024","02/08/2024","CUI","MPSF","UC San Diego","W 3-0",3,NA,22,8,52,0.269,17,4,14,21,4,2,22,NA,39,1
"2023-2024","02/10/2024","CUI","MPSF","Master's","W 3-1",4,NA,50,19,99,0.313,47,7,17,34,5,6,12,NA,69,NA
"2023-2024","02/14/2024","CUI","MPSF","Southern California","L 0-3",3,NA,34,12,82,0.268,32,6,11,24,4,NA,4,1,42,1
"2023-2024","02/16/2024","CUI","MPSF","@ Southern California","L 2-3",5,NA,58,24,130,0.262,55,3,17,36,4,3,7,3,67.5,NA
"2023-2024","02/23/2024","CUI","MPSF","@ UC Irvine","L 0-3",3,NA,35,16,86,0.221,34,1,10,20,3,NA,11,2,41.5,NA
"2023-2024","02/24/2024","CUI","MPSF","UC Irvine","L 0-3",3,NA,28,15,84,0.155,25,1,11,25,4,2,15,4,38.5,NA
"2023-2024","02/27/2024","CUI","MPSF","Charleston (WV)","W 3-1",4,NA,55,10,98,0.459,53,9,19,29,6,4,10,2,73,1
"2023-2024","02/29/2024","CUI","MPSF","UC Santa Barbara","L 2-3",5,NA,54,24,121,0.248,52,6,17,41,8,6,14,4,73,NA
"2023-2024","03/02/2024","CUI","MPSF","Pepperdine","L 2-3",5,NA,58,25,144,0.229,52,6,13,41,5,3,19,3,76.5,NA
"2023-2024","03/08/2024","CUI","MPSF","St. Xavier","L 1-3",4,NA,39,18,123,0.171,34,7,15,37,5,4,16,2,58,NA
"2023-2024","03/13/2024","CUI","MPSF","Harvard","L 2-3",5,NA,60,29,149,0.208,54,9,14,46,3,2,8,NA,75,1
"2023-2024","03/16/2024","CUI","MPSF","@ Pepperdine","L 0-3",3,NA,28,6,64,0.344,28,5,12,19,6,NA,12,6,39,NA
"2023-2024","03/21/2024","CUI","MPSF","Grand Canyon","L 0-3",3,NA,30,14,89,0.18,29,1,5,28,6,1,8,1,36,NA
"2023-2024","03/22/2024","CUI","MPSF","Grand Canyon","L 0-3",3,NA,32,15,83,0.205,32,3,12,16,2,NA,12,NA,41,NA
"2023-2024","03/29/2024","CUI","MPSF","@ BYU","L 0-3",3,NA,29,16,84,0.155,28,4,14,28,4,3,19,3,45.5,NA
"2023-2024","03/30/2024","CUI","MPSF","@ BYU","L 0-3",3,NA,28,15,89,0.146,25,NA,15,27,4,NA,NA,3,28,NA
"2023-2024","04/05/2024","CUI","MPSF","Stanford","L 2-3",5,NA,62,15,143,0.329,56,5,21,52,9,5,7,3,75.5,1
"2023-2024","04/06/2024","CUI","MPSF","Stanford","L 1-3",4,NA,46,18,104,0.269,45,5,22,33,13,4,NA,2,55,NA
"2023-2024","04/11/2024","CUI","MPSF","UCLA","L 0-3",3,NA,25,16,69,0.13,25,NA,9,12,9,NA,3,1,26.5,NA
"2023-2024","04/13/2024","CUI","MPSF","@ UCLA","L 0-3",3,NA,23,12,71,0.155,21,1,16,16,8,NA,7,2,27.5,NA
"2023-2024","04/17/2024","CUI","MPSF","#2 Grand Canyon @Los Angeles, CA (2024 MPSF MVB Tournament)","L 0-3",3,NA,35,13,82,0.268,31,4,6,24,4,1,12,2,46,NA
"2023-2024","01/04/2024","Grand Canyon","MPSF","CSUN @Santa Barbara, CA","W 3-0",3,NA,33,15,61,0.295,30,4,12,18,6,1,8,1,42,NA
"2023-2024","01/05/2024","Grand Canyon","MPSF","UC San Diego @Santa Barbara, CA","W 3-0",3,NA,36,12,74,0.324,34,7,10,23,3,2,8,1,49,NA
"2023-2024","01/06/2024","Grand Canyon","MPSF","@ UC Santa Barbara","W 3-1",4,NA,48,13,104,0.337,47,8,20,45,6,2,12,2,64,NA
"2023-2024","01/12/2024","Grand Canyon","MPSF","Lindenwood","W 3-1",4,NA,56,16,100,0.4,49,5,13,29,1,NA,6,NA,64,NA
"2023-2024","01/14/2024","Grand Canyon","MPSF","Lindenwood","W 3-0",3,NA,39,10,66,0.439,35,2,8,25,5,2,9,NA,47.5,NA
"2023-2024","01/19/2024","Grand Canyon","MPSF","@ UC San Diego","W 3-0",3,NA,38,8,65,0.462,36,7,11,28,3,6,6,NA,54,NA
"2023-2024","01/31/2024","Grand Canyon","MPSF","@ Merrimack","W 3-1",4,NA,44,15,95,0.305,41,5,15,39,5,NA,6,NA,59,NA
"2023-2024","02/02/2024","Grand Canyon","MPSF","@ Harvard","W 3-0",3,NA,38,7,61,0.508,36,6,13,29,2,1,10,NA,50,NA
"2023-2024","02/03/2024","Grand Canyon","MPSF","Daemen @Cambridge, MA","W 3-0",3,NA,32,9,63,0.365,28,5,13,20,3,2,10,NA,44,NA
"2023-2024","02/16/2024","Grand Canyon","MPSF","@ BYU","W 3-0",3,NA,41,20,94,0.223,40,5,10,41,3,1,22,1,58,NA
"2023-2024","02/17/2024","Grand Canyon","MPSF","@ BYU","W 3-0",3,NA,42,10,75,0.427,40,5,14,23,4,NA,21,1,57.5,NA
"2023-2024","02/23/2024","Grand Canyon","MPSF","Southern California","W 3-1",4,NA,49,16,106,0.311,48,3,14,41,4,1,16,NA,61,NA
"2023-2024","02/24/2024","Grand Canyon","MPSF","Southern California","W 3-0",3,NA,50,13,97,0.381,48,5,17,33,1,1,12,NA,62,NA
"2023-2024","03/01/2024","Grand Canyon","MPSF","Stanford","W 3-0",3,NA,45,15,105,0.286,38,4,8,40,3,NA,18,NA,58,NA
"2023-2024","03/03/2024","Grand Canyon","MPSF","Stanford","W 3-0",3,NA,39,10,77,0.377,34,9,11,29,4,3,7,NA,54.5,NA
"2023-2024","03/07/2024","Grand Canyon","MPSF","UC Irvine @Honolulu, HI","L 2-3",5,NA,65,20,159,0.283,64,8,12,52,7,1,20,6,84,1
"2023-2024","03/08/2024","Grand Canyon","MPSF","@ Hawaii","L 0-3",3,NA,38,14,79,0.304,36,1,12,17,8,NA,9,1,43.5,NA
"2023-2024","03/10/2024","Grand Canyon","MPSF","Lewis @Honolulu, HI","W 3-2",5,NA,66,16,123,0.407,64,5,10,50,4,1,26,1,85,1
"2023-2024","03/15/2024","Grand Canyon","MPSF","NJIT","W 3-1",4,NA,41,15,85,0.306,41,10,8,34,4,1,4,3,54,NA
"2023-2024","03/16/2024","Grand Canyon","MPSF","NJIT","W 3-1",4,NA,48,15,104,0.317,46,2,11,26,6,2,22,1,63,NA
"2023-2024","03/21/2024","Grand Canyon","MPSF","@ CUI","W 3-0",3,NA,49,13,92,0.391,47,6,7,40,1,2,11,NA,62.5,NA
"2023-2024","03/22/2024","Grand Canyon","MPSF","@ CUI","W 3-0",3,NA,45,13,81,0.395,44,2,15,33,3,2,13,2,55.5,NA
"2023-2024","04/05/2024","Grand Canyon","MPSF","@ UCLA","L 0-3",3,NA,29,16,64,0.203,28,6,16,15,8,NA,5,1,37.5,NA
"2023-2024","04/06/2024","Grand Canyon","MPSF","@ UCLA","L 2-3",5,NA,62,16,122,0.377,53,2,16,42,10,3,14,NA,74,NA
"2023-2024","04/11/2024","Grand Canyon","MPSF","Pepperdine","W 3-0",3,NA,38,12,72,0.361,33,3,9,25,3,1,14,1,49,1
"2023-2024","04/12/2024","Grand Canyon","MPSF","Pepperdine","W 3-0",3,NA,42,13,94,0.309,39,3,8,26,4,1,13,2,52.5,NA
"2023-2024","04/17/2024","Grand Canyon","MPSF","#7 CUI @Los Angeles, CA (2024 MPSF MVB Tournament)","W 3-0",3,NA,54,18,99,0.364,48,4,8,31,4,1,12,3,65,NA
"2023-2024","04/18/2024","Grand Canyon","MPSF","#4 Stanford @Los Angeles, CA (2024 MPSF MVB Tournament)","W 3-1",4,NA,54,13,114,0.36,47,5,13,40,2,2,22,3,72,NA
"2023-2024","04/20/2024","Grand Canyon","MPSF","#1 UCLA @Los Angeles, CA (2024 MPSF MVB Tournament)","W 3-2",5,NA,51,16,97,0.361,48,10,13,33,5,1,19,4,71.5,NA
"2023-2024","04/30/2024","Grand Canyon","MPSF","#6 Ohio St. @Long Beach, CA (2024 NC MVB Championship)","W 3-0",3,NA,41,11,90,0.333,38,1,7,33,3,NA,13,1,48.5,NA
"2023-2024","05/02/2024","Grand Canyon","MPSF","@#2 Long Beach St. 2024 NC MVB Championship","L 2-3",5,NA,60,24,135,0.267,59,2,16,40,7,1,22,3,74,NA
"2023-2024","01/03/2024","Pepperdine","MPSF","Fort Valley St.","W 3-0",3,NA,43,8,82,0.427,42,2,15,39,NA,3,8,NA,52,NA
"2023-2024","01/05/2024","Pepperdine","MPSF","Morehouse","W 3-0",3,NA,32,2,43,0.698,29,NA,4,24,1,NA,16,1,55,NA
"2023-2024","01/13/2024","Pepperdine","MPSF","LIU","W 3-1",4,NA,52,24,113,0.248,48,11,19,42,3,2,14,NA,72,NA
"2023-2024","01/14/2024","Pepperdine","MPSF","Lincoln Memorial","W 3-0",3,NA,37,5,63,0.508,37,6,21,21,2,3,20,NA,56,NA
"2023-2024","01/19/2024","Pepperdine","MPSF","McKendree","W 3-1",4,NA,53,14,110,0.355,53,6,19,48,5,NA,20,NA,69,NA
"2023-2024","01/20/2024","Pepperdine","MPSF","McKendree","W 3-0",3,NA,40,10,90,0.333,39,NA,22,32,1,NA,12,1,46,NA
"2023-2024","01/26/2024","Pepperdine","MPSF","@ Long Beach St.","L 0-3",3,NA,30,21,86,0.105,29,2,18,22,7,NA,10,2,37,NA
