"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2024-2025","05/02/2025","Daemen","NEC","#7 Penn St. 2025 NC MVB NCAA Tournament","L 0-3",3,NA,39,14,83,0.301,33,7,19,23,8,NA,7,NA,49.5,NA
"2024-2025","01/09/2025","FDU","NEC","@ UCLA","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","01/11/2025","FDU","NEC","@ Long Beach St.","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","01/12/2025","FDU","NEC","@ Pepperdine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","01/15/2025","FDU","NEC","Barry","W 3-1",4,NA,52,19,108,0.306,48,8,20,39,NA,3,10,4,68,NA
"2024-2025","01/17/2025","FDU","NEC","Sacred Heart","L 2-3",5,NA,60,22,137,0.277,57,6,19,42,4,1,30,NA,82,NA
"2024-2025","01/24/2025","FDU","NEC","Roberts Wesleyan","W 3-1",4,NA,50,20,132,0.227,49,2,18,53,3,2,10,NA,59,NA
"2024-2025","01/25/2025","FDU","NEC","Roberts Wesleyan","W 3-0",3,NA,35,11,81,0.296,33,6,15,34,3,5,14,NA,53,NA
"2024-2025","01/31/2025","FDU","NEC","@ Princeton","L 0-3",3,NA,21,22,71,-0.014,19,4,12,15,9,2,8,NA,31,NA
"2024-2025","02/01/2025","FDU","NEC","@ American Int'l","W 3-1",4,NA,40,23,98,0.173,37,8,18,33,4,1,14,1,56,NA
"2024-2025","02/08/2025","FDU","NEC","George Mason","L 1-3",4,NA,56,22,122,0.279,55,5,20,39,9,3,21,3,74.5,NA
"2024-2025","02/15/2025","FDU","NEC","American Int'l","W 3-0",3,NA,31,12,60,0.317,28,5,14,19,1,2,10,3,43,NA
"2024-2025","02/21/2025","FDU","NEC","@ Pepperdine","L 0-3",3,NA,25,27,73,-0.027,25,3,9,14,8,3,4,NA,33,NA
"2024-2025","02/28/2025","FDU","NEC","@ St. Thomas Aquinas","L 0-3",3,NA,32,18,86,0.163,32,2,6,26,5,3,9,1,41.5,1
"2024-2025","03/07/2025","FDU","NEC","Dominican (NY)","W 3-0",3,NA,35,19,83,0.193,34,4,7,33,3,1,3,2,41.5,NA
"2024-2025","03/10/2025","FDU","NEC","@ Dominican (NY)","W 3-2",5,NA,55,26,118,0.246,52,7,17,37,10,1,11,NA,68.5,NA
"2024-2025","03/15/2025","FDU","NEC","@ Sacred Heart","L 1-3",4,NA,37,NA,113,0.027,35,1,19,29,2,2,8,1,44,NA
"2024-2025","03/21/2025","FDU","NEC","@ LIU","L 1-3",4,NA,40,30,112,0.089,34,7,11,24,6,1,9,2,52.5,NA
"2024-2025","03/22/2025","FDU","NEC","LIU","W 3-2",5,NA,63,26,153,0.242,62,6,14,NA,4,4,16,1,81,NA
"2024-2025","03/28/2025","FDU","NEC","Saint Francis","L 1-3",4,NA,39,23,99,0.162,37,3,8,35,10,2,4,2,46,NA
"2024-2025","03/29/2025","FDU","NEC","Saint Francis","L 0-3",3,NA,22,24,81,-0.025,22,2,9,27,3,2,4,1,28,NA
"2024-2025","04/05/2025","FDU","NEC","@ Daemen","L 1-3",4,NA,36,21,94,0.16,32,5,9,26,8,4,2,NA,46,NA
"2024-2025","04/06/2025","FDU","NEC","@ Daemen","L 1-3",4,NA,51,21,114,0.263,41,4,15,39,5,2,NA,2,57,NA
"2024-2025","04/11/2025","FDU","NEC","D'Youville","W 3-1",4,NA,66,31,155,0.226,60,6,18,58,1,1,22,2,84,NA
"2024-2025","04/12/2025","FDU","NEC","D'Youville","W 3-0",3,NA,43,13,98,0.306,38,6,10,30,NA,1,8,NA,54,NA
"2024-2025","04/18/2025","FDU","NEC","Merrimack","L 0-3",3,NA,27,14,70,0.186,27,3,12,12,8,3,3,2,34.5,NA
"2024-2025","04/19/2025","FDU","NEC","Merrimack","L 2-3",5,NA,57,21,130,0.277,53,6,12,41,3,1,13,4,70.5,NA
"2024-2025","04/25/2025","FDU","NEC","@#1 Saint Francis 2025 MVB NEC Tournament","L 1-3",4,NA,41,26,98,0.153,38,3,18,38,12,2,4,NA,48,NA
"2024-2025","01/16/2025","LIU","NEC","Roberts Wesleyan","W 3-1",4,NA,46,17,119,0.244,45,7,24,45,4,2,19,2,64.5,2
"2024-2025","01/17/2025","LIU","NEC","Barry","W 3-0",3,NA,37,8,66,0.439,34,10,10,21,6,1,10,1,53,NA
"2024-2025","01/22/2025","LIU","NEC","Lees-McRae @Fort Wayne, IN","W 3-1",4,NA,48,13,107,0.327,45,8,18,38,7,4,17,2,68.5,NA
"2024-2025","01/23/2025","LIU","NEC","@ Purdue Fort Wayne","L 2-3",5,NA,58,27,148,0.209,52,7,17,44,7,NA,17,4,73.5,NA
"2024-2025","01/26/2025","LIU","NEC","@ Sacred Heart","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","01/26/2025","LIU","NEC","Edward Waters","W 3-0",3,NA,46,10,79,0.456,43,4,11,30,3,1,7,1,54.5,NA
"2024-2025","01/31/2025","LIU","NEC","NJIT","L 0-3",3,NA,28,14,80,0.175,26,2,9,15,8,1,14,2,38,NA
"2024-2025","02/07/2025","LIU","NEC","@ Princeton","W 3-1",4,NA,45,18,125,0.216,43,4,17,44,3,2,18,NA,60,NA
"2024-2025","02/08/2025","LIU","NEC","@ St. Thomas Aquinas","W 3-1",4,NA,44,20,127,0.189,41,8,15,54,3,2,16,NA,62,NA
"2024-2025","02/13/2025","LIU","NEC","@ Dominican (NY)","W 3-2",5,NA,65,18,139,0.338,60,10,23,49,7,5,20,1,90,NA
"2024-2025","02/14/2025","LIU","NEC","Dominican (NY)","W 3-0",3,NA,39,24,84,0.179,38,4,8,30,1,3,15,1,53.5,NA
"2024-2025","02/18/2025","LIU","NEC","St. Thomas Aquinas","L 2-3",5,NA,62,29,139,0.237,56,5,18,53,9,3,2,2,71,NA
"2024-2025","02/28/2025","LIU","NEC","Charleston (WV) @Loretto, PA","W 3-0",3,NA,35,13,81,0.272,34,8,14,27,1,3,16,2,54,NA
"2024-2025","03/01/2025","LIU","NEC","George Mason @Loretto, PA","L 1-3",4,NA,48,23,119,0.21,46,4,16,32,2,2,17,NA,62.5,NA
"2024-2025","03/07/2025","LIU","NEC","Roosevelt  @Miami Shores, FL","W 3-1",4,NA,51,18,104,0.317,47,6,17,42,7,NA,14,3,64,1
"2024-2025","03/07/2025","LIU","NEC","@ Barry","W 3-1",4,NA,54,22,112,0.286,49,5,18,39,7,1,22,2,71,1
"2024-2025","03/08/2025","LIU","NEC","St. John Fisher @Miami Shores, FL","W 3-0",3,NA,46,12,74,NA,44,2,13,17,1,NA,10,1,53,NA
"2024-2025","03/21/2025","LIU","NEC","FDU","W 3-1",4,NA,47,19,94,0.298,41,6,16,31,7,1,NA,1,72.5,NA
"2024-2025","03/22/2025","LIU","NEC","@ FDU","L 2-3",5,NA,67,28,NA,0.235,58,4,14,56,6,1,8,5,76,NA
"2024-2025","03/28/2025","LIU","NEC","Daemen","W 3-2",5,NA,55,28,139,0.194,54,11,20,50,5,1,10,1,72,NA
"2024-2025","03/29/2025","LIU","NEC","Daemen","W 3-0",3,NA,43,12,88,0.352,39,5,8,39,2,NA,18,1,57,NA
"2024-2025","04/04/2025","LIU","NEC","@ D'Youville","W 3-0",3,NA,39,11,88,0.318,37,4,13,36,2,3,14,2,53,NA
"2024-2025","04/05/2025","LIU","NEC","@ D'Youville","W 3-1",4,NA,61,16,114,0.395,59,5,15,40,2,3,19,2,78.5,NA
"2024-2025","04/11/2025","LIU","NEC","Merrimack","L 1-3",4,NA,40,22,126,0.143,37,2,7,40,NA,2,17,NA,52.5,NA
"2024-2025","04/18/2025","LIU","NEC","@ Saint Francis","L 1-3",4,NA,52,15,110,0.336,48,1,16,40,5,2,2,NA,56,NA
"2024-2025","04/19/2025","LIU","NEC","@ Saint Francis","L 1-3",4,NA,41,13,102,0.275,37,2,15,42,10,1,6,NA,47,NA
"2024-2025","04/25/2025","LIU","NEC","#3 Daemen @Loretto, PA (2025 MVB NEC Tournament)","L 2-3",5,NA,46,25,119,0.176,39,NA,23,45,6,1,15,3,54.5,NA
"2024-2025","01/08/2025","Merrimack","NEC","@ CUI","L 1-3",4,NA,43,27,108,0.148,42,6,24,34,5,2,11,1,56.5,NA
"2024-2025","01/09/2025","Merrimack","NEC","@ Vanguard","L 0-3",3,NA,37,16,78,0.269,36,2,13,24,3,NA,12,1,45,NA
"2024-2025","01/10/2025","Merrimack","NEC","@ Pepperdine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","01/22/2025","Merrimack","NEC","@ Harvard","L 0-3",3,NA,29,13,69,0.232,26,3,24,18,7,1,6,1,36,NA
"2024-2025","01/25/2025","Merrimack","NEC","@ American Int'l","W 3-0",3,NA,36,11,68,0.368,33,7,17,26,NA,NA,18,NA,52,NA
"2024-2025","02/01/2025","Merrimack","NEC","@ Sacred Heart","W 3-1",4,NA,42,15,87,0.31,39,5,25,24,2,3,20,NA,60,NA
"2024-2025","02/07/2025","Merrimack","NEC","American Int'l","W 3-0",3,NA,32,8,60,0.4,28,11,17,19,1,1,10,NA,49,NA
"2024-2025","02/22/2025","Merrimack","NEC","Wentworth","W 3-0",3,NA,43,7,69,0.522,40,13,19,18,5,NA,2,1,57,NA
"2024-2025","02/26/2025","Merrimack","NEC","Harvard","W 3-1",4,NA,45,17,106,0.264,43,6,25,45,2,3,8,NA,58,NA
"2024-2025","02/28/2025","Merrimack","NEC","@ Penn St.","L 1-3",4,NA,40,23,104,0.163,39,7,20,29,6,NA,12,NA,53,NA
"2024-2025","03/07/2025","Merrimack","NEC","D'Youville","W 3-1",4,NA,53,20,109,0.303,48,12,22,32,4,2,2,NA,68,NA
"2024-2025","03/08/2025","Merrimack","NEC","Daemen","W 3-1",4,NA,53,22,127,0.244,48,7,17,43,8,2,25,NA,74.5,NA
"2024-2025","03/09/2025","Merrimack","NEC","Roberts Wesleyan","W 3-0",3,NA,36,6,85,0.353,32,6,16,50,3,1,10,1,48,NA
"2024-2025","03/14/2025","Merrimack","NEC","@ St. Thomas Aquinas","W 3-0",3,NA,42,11,82,0.378,39,4,17,31,NA,1,11,NA,52.5,NA
"2024-2025","03/15/2025","Merrimack","NEC","@ George Mason","L 0-3",3,NA,35,17,84,0.214,33,3,15,30,1,3,4,5,43,NA
"2024-2025","03/20/2025","Merrimack","NEC","@ Dominican (NY)","W 3-0",3,NA,37,11,94,0.277,34,13,16,33,6,NA,8,NA,54,NA
"2024-2025","03/21/2025","Merrimack","NEC","Sacred Heart","L 1-3",4,NA,53,23,136,0.221,49,16,NA,48,7,1,12,NA,76,NA
"2024-2025","03/22/2025","Merrimack","NEC","Dominican (NY)","W 3-2",5,NA,64,30,168,0.202,59,6,21,61,4,NA,12,NA,76,NA
"2024-2025","03/28/2025","Merrimack","NEC","St. Thomas Aquinas","W 3-0",3,NA,37,6,82,0.378,34,5,13,28,3,NA,8,NA,46,NA
"2024-2025","04/09/2025","Merrimack","NEC","@ Springfield","W 3-1",4,NA,48,20,108,0.259,46,9,20,42,2,NA,17,3,65.5,NA
"2024-2025","04/11/2025","Merrimack","NEC","@ LIU","W 3-1",4,NA,48,20,119,0.235,43,17,12,47,2,1,18,3,75,NA
"2024-2025","04/18/2025","Merrimack","NEC","@ FDU","W 3-0",3,NA,41,8,64,0.516,39,8,14,24,3,1,12,1,56,NA
"2024-2025","04/19/2025","Merrimack","NEC","@ FDU","W 3-2",5,NA,75,16,139,0.424,NA,3,25,42,6,1,16,4,87,NA
"2024-2025","01/08/2025","Saint Francis","NEC","@ UC San Diego","L 0-3",3,NA,29,15,65,0.215,27,5,14,15,12,NA,7,NA,37.5,NA
"2024-2025","01/10/2025","Saint Francis","NEC","UCLA @Long Beach, CA","L 0-3",3,NA,29,16,67,0.194,28,4,20,26,5,NA,2,4,34,NA
"2024-2025","01/10/2025","Saint Francis","NEC","@ Long Beach St.","L 0-3",3,NA,22,22,69,NA,21,1,13,4,5,NA,2,4,24,1
"2024-2025","01/17/2025","Saint Francis","NEC","@ Loyola Chicago","L 0-3",3,NA,24,18,73,0.082,22,1,14,19,10,1,2,NA,27,NA
"2024-2025","01/18/2025","Saint Francis","NEC","Rockhurst @Chicago, IL","W 3-1",4,NA,54,23,127,0.244,50,8,30,38,2,1,20,2,73,NA
"2024-2025","01/24/2025","Saint Francis","NEC","@ Princeton","L 2-3",5,NA,40,17,106,0.217,38,11,NA,26,7,1,14,2,59,NA
"2024-2025","01/25/2025","Saint Francis","NEC","@ NJIT","L 0-3",3,NA,36,14,90,0.244,28,4,14,21,4,NA,5,NA,42.5,NA
"2024-2025","01/31/2025","Saint Francis","NEC","Purdue Fort Wayne @Cambridge, Mass.","L 0-3",3,NA,33,16,69,0.246,31,6,24,14,8,NA,6,NA,42,NA
"2024-2025","02/01/2025","Saint Francis","NEC","Lincoln Memorial @Cambridge, MA","L 2-3",5,NA,64,22,138,0.304,63,8,34,44,6,2,8,NA,78,NA
"2024-2025","02/14/2025","Saint Francis","NEC","Penn St.","L 0-3",3,NA,44,22,96,0.229,42,2,26,25,3,NA,11,1,51.5,NA
"2024-2025","02/15/2025","Saint Francis","NEC","@ Penn St.","L 0-3",3,NA,29,15,80,0.175,28,4,16,14,5,3,6,1,39,NA
"2024-2025","02/21/2025","Saint Francis","NEC","Dominican (NY)","L 2-3",5,NA,NA,21,134,0.373,NA,5,NA,42,3,1,18,NA,86,NA
"2024-2025","02/22/2025","Saint Francis","NEC","Dominican (NY)","W 3-1",4,NA,50,20,113,0.265,49,NA,20,32,NA,2,10,1,71,NA
"2024-2025","02/28/2025","Saint Francis","NEC","George Mason","W 3-0",3,NA,50,16,107,0.318,46,3,20,36,4,1,2,2,55,NA
"2024-2025","03/01/2025","Saint Francis","NEC","Charleston (WV)","W 3-2",5,NA,69,15,146,0.37,63,6,21,41,1,2,29,NA,NA,NA
"2024-2025","03/04/2025","Saint Francis","NEC","@ Queens (NC)","L 1-3",4,NA,53,21,122,0.262,50,5,18,41,6,2,6,2,63,NA
"2024-2025","03/05/2025","Saint Francis","NEC","@ Erskine","W 3-1",4,NA,52,9,111,0.387,47,11,20,44,3,1,18,4,73,NA
"2024-2025","03/15/2025","Saint Francis","NEC","Roberts Wesleyan","W 3-0",3,NA,43,17,84,0.31,38,6,21,24,NA,NA,6,NA,52,NA
"2024-2025","03/21/2025","Saint Francis","NEC","D'Youville","W 3-0",3,NA,45,13,86,0.372,42,6,19,27,1,NA,16,NA,59,NA
"2024-2025","03/22/2025","Saint Francis","NEC","D'Youville","W 3-0",3,NA,41,12,86,0.337,35,6,20,27,2,1,19,1,57.5,NA
"2024-2025","03/28/2025","Saint Francis","NEC","@ FDU","W 3-1",4,NA,55,21,118,0.288,51,10,28,27,3,4,8,2,73,NA
"2024-2025","03/29/2025","Saint Francis","NEC","@ FDU","W 3-0",3,NA,37,12,81,0.309,31,3,20,24,2,1,20,2,51,NA
"2024-2025","04/11/2025","Saint Francis","NEC","@ Daemen","L 1-3",4,NA,47,21,110,0.236,43,5,20,34,2,4,NA,2,56,NA
"2024-2025","04/12/2025","Saint Francis","NEC","@ Daemen","W 3-0",3,NA,36,16,75,0.267,32,6,11,27,10,5,6,1,50,NA
"2024-2025","04/18/2025","Saint Francis","NEC","LIU","W 3-1",4,NA,58,14,116,0.379,54,5,26,33,1,NA,12,1,69,NA
"2024-2025","04/19/2025","Saint Francis","NEC","LIU","W 3-1",4,NA,58,18,128,0.313,49,10,25,36,2,NA,12,NA,74,1
"2024-2025","04/25/2025","Saint Francis","NEC","#4 FDU 2025 MVB NEC Tournament","W 3-1",4,NA,41,14,98,0.276,37,12,26,27,3,1,22,3,65,NA
"2024-2025","04/26/2025","Saint Francis","NEC","#3 Daemen 2025 MVB NEC Tournament","L 1-3",4,NA,40,22,124,0.145,37,4,21,41,3,3,6,2,50,NA
"2024-2025","01/23/2025","Benedict","SIAC","@ Catawba","L 0-3",3,NA,27,16,79,0.139,23,2,8,24,7,1,4,3,32,1
"2024-2025","02/01/2025","Benedict","SIAC","Milligan @Cleveland, GA","W 3-0",3,NA,35,19,80,0.2,33,2,4,29,4,5,NA,1,42,NA
"2024-2025","02/01/2025","Benedict","SIAC","@ Truett-McConnell","L 1-3",4,NA,30,22,97,0.082,28,3,9,34,8,8,NA,1,41,NA
"2024-2025","02/09/2025","Benedict","SIAC","@ Warren Wilson","W 3-0",3,NA,29,9,73,0.274,26,8,11,40,3,2,8,1,43,NA
"2024-2025","02/11/2025","Benedict","SIAC","Warren Wilson","W 3-0",3,NA,41,13,75,0.373,32,5,12,36,3,4,NA,1,50,NA
"2024-2025","02/23/2025","Benedict","SIAC","@ Fort Valley St.","L 0-3",3,NA,12,22,67,-0.149,12,1,6,17,10,3,2,3,17,NA
"2024-2025","02/27/2025","Benedict","SIAC","Fort Valley St.","L 0-3",3,NA,31,15,73,0.219,29,2,4,17,6,4,4,1,39,NA
"2024-2025","03/03/2025","Benedict","SIAC","@ Lees-McRae","L 1-3",4,NA,30,18,94,0.128,26,4,6,33,7,5,16,NA,47,NA
"2024-2025","03/05/2025","Benedict","SIAC","Edward Waters","L 2-3",5,NA,53,25,128,0.219,48,4,6,38,5,8,4,6,67,NA
"2024-2025","03/06/2025","Benedict","SIAC","Life (GA)","W 3-2",5,NA,43,19,127,0.189,41,4,6,45,7,NA,4,4,63,NA
"2024-2025","03/08/2025","Benedict","SIAC","@ Edward Waters","L 1-3",4,NA,37,27,123,0.081,34,1,10,46,5,6,16,NA,52,NA
"2024-2025","03/14/2025","Benedict","SIAC","LeMoyne-Owen","W 3-0",3,NA,37,16,74,0.284,34,5,6,27,4,5,4,NA,49,NA
"2024-2025","03/15/2025","Benedict","SIAC","LeMoyne-Owen","W 3-0",3,NA,36,10,73,0.356,30,6,7,39,1,5,NA,2,47,NA
"2024-2025","03/18/2025","Benedict","SIAC","Truett-McConnell","W 3-0",3,NA,34,13,70,0.3,31,5,6,24,1,11,2,3,51,NA
"2024-2025","03/19/2025","Benedict","SIAC","Morehouse","W 3-0",3,NA,39,18,79,0.266,36,6,6,21,5,9,4,NA,56,NA
"2024-2025","03/21/2025","Benedict","SIAC","@ Morehouse","W 3-0",3,NA,37,10,80,0.338,34,5,5,23,4,NA,12,2,48,NA
"2024-2025","03/26/2025","Benedict","SIAC","Catawba","L 0-3",3,NA,24,14,62,0.161,22,3,5,14,8,4,NA,3,31,NA
"2024-2025","04/04/2025","Benedict","SIAC","@ Central St. (OH)","L 1-3",4,NA,36,30,111,0.054,32,1,4,35,10,1,16,NA,46,NA
"2024-2025","04/05/2025","Benedict","SIAC","@ Central St. (OH)","W 3-2",5,NA,47,26,118,0.178,44,3,11,41,7,3,22,NA,64,NA
"2024-2025","04/11/2025","Benedict","SIAC","Kentucky St.","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","04/12/2025","Benedict","SIAC","Kentucky St.","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","04/13/2025","Benedict","SIAC","Morehouse","W 3-1",4,NA,54,20,112,0.304,49,2,8,36,4,10,2,2,67,NA
"2024-2025","04/15/2025","Benedict","SIAC","#5 Morehouse @Fort Valley, GA (2025 MVB SIAC Tournament)","W 3-0",3,NA,45,9,102,0.353,37,4,4,39,3,1,14,NA,57,NA
"2024-2025","04/15/2025","Benedict","SIAC","@#1 Fort Valley St. 2025 MVB SIAC Tournament","L 0-3",3,NA,18,15,69,0.043,16,1,6,23,11,3,4,NA,24,NA
"2024-2025","04/16/2025","Benedict","SIAC","#3 Central St. (OH) @Fort Valley, GA (2025 MVB SIAC Tournament)","L 1-3",4,NA,44,24,105,0.19,39,3,6,28,8,6,6,1,56,1
"2024-2025","01/08/2025","Central St. (OH)","SIAC","Roberts Wesleyan","L 0-3",3,NA,25,18,77,0.091,22,3,19,26,4,NA,19,5,37.5,2
"2024-2025","01/10/2025","Central St. (OH)","SIAC","@ Purdue Fort Wayne","L 1-3",4,NA,42,23,106,0.179,42,4,21,34,10,1,16,3,55,NA
"2024-2025","01/14/2025","Central St. (OH)","SIAC","@ Thomas More","L 0-3",3,NA,24,25,92,-0.011,24,5,15,21,3,10,2,NA,40,NA
"2024-2025","01/27/2025","Central St. (OH)","SIAC","Hope Int'l","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","01/29/2025","Central St. (OH)","SIAC","@ Southern California","L 0-3",3,NA,26,16,79,0.127,26,NA,11,21,3,NA,12,7,32,NA
"2024-2025","01/31/2025","Central St. (OH)","SIAC","Wabash","L 0-3",3,NA,39,14,95,0.263,36,2,17,29,1,1,9,4,46.5,NA
"2024-2025","02/04/2025","Central St. (OH)","SIAC","@ Mt. St. Joseph","W 3-0",3,NA,38,15,86,0.267,35,4,19,32,2,1,10,1,48,NA
"2024-2025","02/07/2025","Central St. (OH)","SIAC","@ Maryville (MO)","L 1-3",4,NA,40,31,106,0.085,39,2,20,23,5,4,6,2,49,NA
"2024-2025","02/08/2025","Central St. (OH)","SIAC","@ Missouri S&T","L 0-3",3,NA,26,16,61,0.164,24,1,12,12,8,2,2,1,30,1
"2024-2025","02/18/2025","Central St. (OH)","SIAC","@ Dominican (NY)","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","02/20/2025","Central St. (OH)","SIAC","@ D'Youville","L 2-3",5,NA,48,25,126,0.183,44,7,NA,53,9,3,4,5,60,1
"2024-2025","02/21/2025","Central St. (OH)","SIAC","@ Daemen","L 0-3",3,NA,22,19,70,0.043,20,3,17,19,3,2,8,NA,31,NA
"2024-2025","02/25/2025","Central St. (OH)","SIAC","@ Harvard","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","02/28/2025","Central St. (OH)","SIAC","Morehouse","W 3-0",3,NA,39,15,81,0.296,34,9,18,28,1,2,6,NA,53,NA
"2024-2025","03/01/2025","Central St. (OH)","SIAC","Morehouse","W 3-0",3,NA,37,12,87,0.287,36,5,17,33,3,NA,6,NA,45,NA
"2024-2025","03/05/2025","Central St. (OH)","SIAC","Thomas More","L 0-3",3,NA,44,15,90,0.322,41,5,21,29,9,1,8,NA,54,NA
"2024-2025","03/07/2025","Central St. (OH)","SIAC","@ LeMoyne-Owen","W 3-0",3,NA,41,17,86,0.279,38,10,16,39,NA,1,4,NA,54,1
"2024-2025","03/08/2025","Central St. (OH)","SIAC","@ LeMoyne-Owen","W 3-0",3,NA,23,16,65,0.108,20,12,14,20,5,1,6,6,39,2
"2024-2025","03/10/2025","Central St. (OH)","SIAC","Maryville (MO)","L 0-3",3,NA,22,17,73,0.068,20,2,12,25,8,2,6,2,29,NA
"2024-2025","03/12/2025","Central St. (OH)","SIAC","Kentucky St.","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","03/15/2025","Central St. (OH)","SIAC","@ Kentucky St.","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","03/21/2025","Central St. (OH)","SIAC","Edward Waters","L 2-3",5,NA,57,26,140,0.221,49,4,NA,46,3,2,NA,NA,76.5,NA
"2024-2025","03/22/2025","Central St. (OH)","SIAC","Edward Waters","L 1-3",4,NA,48,23,133,0.188,45,2,20,41,6,2,8,4,56,NA
"2024-2025","03/25/2025","Central St. (OH)","SIAC","@ Lees-McRae","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","03/28/2025","Central St. (OH)","SIAC","@ Fort Valley St.","L 0-3",3,NA,25,23,87,0.023,22,4,11,23,4,1,11,NA,35.5,NA
"2024-2025","03/29/2025","Central St. (OH)","SIAC","@ Fort Valley St.","L 0-3",3,NA,31,26,96,0.052,30,2,8,28,5,1,4,2,36,NA
"2024-2025","04/04/2025","Central St. (OH)","SIAC","Benedict","W 3-1",4,NA,58,26,127,0.252,54,10,17,41,1,2,20,NA,NA,NA
"2024-2025","04/05/2025","Central St. (OH)","SIAC","Benedict","L 2-3",5,NA,61,28,135,0.244,57,7,23,42,3,2,16,NA,78,NA
"2024-2025","04/15/2025","Central St. (OH)","SIAC","#6 LeMoyne-Owen @Fort Valley, GA (2025 MVB SIAC Tournament)","W 3-0",3,NA,35,14,63,0.333,27,8,13,22,3,NA,4,NA,45,NA
"2024-2025","04/15/2025","Central St. (OH)","SIAC","#2 Edward Waters @Fort Valley, GA (2025 MVB SIAC Tournament)","L 1-3",4,NA,39,19,105,0.19,36,5,16,30,8,2,16,NA,54,NA
"2024-2025","04/16/2025","Central St. (OH)","SIAC","#4 Benedict @Fort Valley, GA (2025 MVB SIAC Tournament)","W 3-1",4,NA,60,25,125,0.28,58,8,16,35,3,4,8,NA,76,NA
"2024-2025","01/10/2025","Edward Waters","SIAC","@ Emmanuel (GA)","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","01/11/2025","Edward Waters","SIAC","Erskine","L 0-3",3,NA,29,17,77,0.156,27,3,12,22,8,1,2,5,34,NA
"2024-2025","01/24/2025","Edward Waters","SIAC","@ St. Thomas Aquinas","L 1-3",4,NA,43,25,117,0.154,39,2,15,32,5,NA,6,2,48,NA
"2024-2025","01/25/2025","Edward Waters","SIAC","@ St. Thomas Aquinas","L 0-3",3,NA,23,25,89,-0.022,22,NA,12,32,7,2,13,NA,31.5,NA
"2024-2025","01/26/2025","Edward Waters","SIAC","@ LIU","L 0-3",3,NA,28,14,86,0.163,28,3,10,19,4,2,4,2,35,NA
"2024-2025","01/28/2025","Edward Waters","SIAC","Warner","L 2-3",5,NA,40,33,131,0.053,34,8,16,NA,2,3,13,3,57.5,NA
"2024-2025","01/30/2025","Edward Waters","SIAC","@ Barton","L 1-3",4,NA,52,31,123,0.171,44,5,11,45,8,2,2,NA,60,NA
"2024-2025","01/31/2025","Edward Waters","SIAC","@ Mount Olive","L 1-3",4,NA,43,24,109,0.174,42,3,13,41,11,1,2,NA,48,NA
"2024-2025","02/08/2025","Edward Waters","SIAC","@ Barry","L 1-3",4,NA,38,28,108,0.093,36,1,15,28,5,NA,4,4,41,NA
"2024-2025","02/08/2025","Edward Waters","SIAC","Webber Int'l @Miami Shores, FL","L 1-3",4,NA,52,16,123,0.293,51,6,18,43,4,3,4,4,63,NA
"2024-2025","02/15/2025","Edward Waters","SIAC","Barry","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-2025","03/02/2025","Edward Waters","SIAC","Bethel (IN)","L 0-3",3,NA,27,19,90,0.089,27,7,12,25,4,3,NA,1,37,NA
"2024-2025","03/05/2025","Edward Waters","SIAC","@ Benedict","W 3-2",5,NA,NA,26,136,0.279,NA,5,13,44,4,5,NA,4,74,NA
"2024-2025","03/08/2025","Edward Waters","SIAC","Benedict","W 3-1",4,NA,56,32,NA,0.164,52,5,14,55,1,2,14,1,70,1
"2024-2025","03/15/2025(1)","Edward Waters","SIAC","@ Morehouse","W 3-0",3,NA,46,15,91,0.341,42,6,10,37,2,NA,8,NA,56,NA
