"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","TB","PTS","BHE"
"USC Upstate","2021-2022",2021-02-11,"USC Upstate","Big South","Winthrop","Big South","Away",3,"Scout Hoffmeier","L/DS",3,0,1,0,1,1,0,1,2,10,0,0,0,0,0,2,0
"USC Upstate","2021-2022",2021-02-11,"USC Upstate","Big South","Winthrop","Big South","Away",2,"Mackenzie Marcum","L/DS",3,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
"USC Upstate","2021-2022",2021-02-11,"USC Upstate","Big South","Winthrop","Big South","Away",12,"Alexis Mareko","MB",3,1,5,2,11,0.273,0,0,3,2,0,0,6,1,6,8,0
"USC Upstate","2021-2022",2021-02-11,"USC Upstate","Big South","Winthrop","Big South","Away",18,"Emma McElveen","S",3,0,1,0,3,0.333,9,0,0,3,0,0,0,0,0,1,0
"USC Upstate","2021-2022",2021-02-11,"USC Upstate","Big South","Winthrop","Big South","Away",5,"Hannah Regan","S",2,0,0,0,0,0,4,1,1,5,0,0,0,0,0,1,0
"USC Upstate","2021-2022",2021-02-11,"USC Upstate","Big South","Winthrop","Big South","Away",20,"Briana Strobert","RS",3,1,4,3,16,0.063,0,0,0,1,0,0,0,0,0,4,0
"USC Upstate","2021-2022",2021-02-11,"USC Upstate","Big South","Winthrop","Big South","Away",11,"Rachael Stroot","OH",1,0,0,1,3,-0.333,0,0,0,0,0,0,1,1,1,0.5,0
"USC Upstate","2021-2022",2021-02-11,"USC Upstate","Big South","Winthrop","Big South","Away",10,"Renae Watson","MB",2,0,1,1,7,0,1,0,0,0,0,0,1,0,1,1.5,0
"USC Upstate","2021-2022",2021-02-11,"USC Upstate","Big South","Winthrop","Big South","Away",4,"Kelly Wiedemann","OH",3,1,2,3,13,-0.077,0,0,0,4,4,0,4,0,4,4,0
"USC Upstate","2021-2022",2021-02-12,"USC Upstate","Big South","Winthrop","Big South","Away",13,"Nikki Deslatte","MB",3,1,5,3,17,0.118,0,0,0,0,0,0,6,0,6,8,0
"USC Upstate","2021-2022",2021-02-12,"USC Upstate","Big South","Winthrop","Big South","Away",19,"Zelasia Edwards","OH",3,1,0,4,17,-0.235,1,0,2,10,3,0,0,0,0,0,1
"USC Upstate","2021-2022",2021-02-12,"USC Upstate","Big South","Winthrop","Big South","Away",3,"Scout Hoffmeier","L/DS",3,0,0,0,2,0,4,0,1,9,2,0,0,0,0,0,0
"USC Upstate","2021-2022",2021-02-12,"USC Upstate","Big South","Winthrop","Big South","Away",2,"Mackenzie Marcum","L/DS",3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"USC Upstate","2021-2022",2021-02-12,"USC Upstate","Big South","Winthrop","Big South","Away",12,"Alexis Mareko","MB",3,1,5,1,18,0.222,0,0,2,1,0,0,1,0,1,5.5,0
"USC Upstate","2021-2022",2021-02-12,"USC Upstate","Big South","Winthrop","Big South","Away",18,"Emma McElveen","S",3,1,1,1,4,0,10,0,0,8,0,0,0,0,0,1,0
"USC Upstate","2021-2022",2021-02-12,"USC Upstate","Big South","Winthrop","Big South","Away",5,"Hannah Regan","S",3,0,0,0,3,0,9,0,2,3,0,0,0,0,0,0,0
"USC Upstate","2021-2022",2021-02-12,"USC Upstate","Big South","Winthrop","Big South","Away",20,"Briana Strobert","RS",3,1,8,2,19,0.316,0,0,0,4,0,0,3,1,3,9.5,0
"USC Upstate","2021-2022",2021-02-12,"USC Upstate","Big South","Winthrop","Big South","Away",11,"Rachael Stroot","OH",3,0,3,1,15,0.133,0,0,0,2,0,0,4,1,4,5,0
"USC Upstate","2021-2022",2021-02-12,"USC Upstate","Big South","Winthrop","Big South","Away",4,"Kelly Wiedemann","OH",3,1,4,3,23,0.043,0,1,0,7,2,0,0,0,0,5,0
"Illinois","2021-2022",2021-01-22,"Illinois","Big Ten","Iowa","Big Ten","Away",13,"Mica Allison","S",4,0,6,7,22,-0.045,0,0,0,3,1,0,2,0,1,7,0
"Illinois","2021-2022",2021-01-22,"Illinois","Big Ten","Iowa","Big Ten","Away",5,"Diana Brown","S",4,0,0,0,0,0,22,2,2,4,0,0,0,0,0,2,0
"Illinois","2021-2022",2021-01-22,"Illinois","Big Ten","Iowa","Big Ten","Away",4,"Kylie Bruder","S",4,0,0,0,0,0,21,3,1,10,0,0,0,0,0,3,0
"Illinois","2021-2022",2021-01-22,"Illinois","Big Ten","Iowa","Big Ten","Away",1,"Kennedy Collins","MB",4,0,7,3,13,0.308,1,0,3,2,0,0,4,0,2,9,0
"Illinois","2021-2022",2021-01-22,"Illinois","Big Ten","Iowa","Big Ten","Away",15,"Megan Cooney","OH",4,0,17,5,37,0.324,2,3,2,9,2,1,2,0,2,22,0
"Illinois","2021-2022",2021-01-22,"Illinois","Big Ten","Iowa","Big Ten","Away",2,"Rylee Hinton","MB",4,0,7,3,17,0.235,0,0,0,1,0,0,8,0,4,11,0
"Illinois","2021-2022",2021-01-22,"Illinois","Big Ten","Iowa","Big Ten","Away",11,"Ellie Holzman","OH",4,0,12,6,35,0.171,0,2,1,7,0,0,2,0,1,15,0
"Illinois","2021-2022",2021-01-22,"Illinois","Big Ten","Iowa","Big Ten","Away",3,"Taylor Kuper","DS",4,0,0,0,0,0,2,4,1,20,0,0,0,0,0,4,1
"Illinois","2021-2022",2021-01-22,"Illinois","Big Ten","Iowa","Big Ten","Away",12,"Raina Terry","OH",4,0,6,4,15,0.133,0,0,0,5,2,0,7,1,4.5,9.5,1
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",13,"Mica Allison","S",4,0,5,4,15,0.067,0,0,0,2,0,0,3,0,1.5,6.5,0
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",5,"Diana Brown","S",4,0,0,0,0,0,19,1,0,6,0,0,0,0,0,1,0
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",4,"Kylie Bruder","S",4,0,1,0,1,1,20,2,3,5,0,0,0,0,0,3,0
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",1,"Kennedy Collins","MB",4,0,4,0,11,0.364,0,0,0,1,1,1,4,0,3,7,0
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",15,"Megan Cooney","OH",4,0,13,7,30,0.2,0,3,2,8,0,0,4,0,2,18,0
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",18,"Alyssa Eske","DS",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",2,"Rylee Hinton","MB",4,0,5,1,10,0.4,0,1,3,0,0,1,7,0,4.5,10.5,0
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",14,"Emily Hollowell","OH",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",11,"Ellie Holzman","OH",4,0,15,4,31,0.355,0,0,0,4,0,0,1,1,1.5,15.5,0
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",3,"Taylor Kuper","DS",4,0,0,0,0,0,5,3,2,19,0,0,0,0,0,3,1
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",12,"Raina Terry","OH",4,0,6,5,23,0.043,0,0,0,1,0,0,3,0,1.5,7.5,0
"Illinois","2021-2022",2021-01-23,"Illinois","Big Ten","Iowa","Big Ten","Away",9,"Bruna Vrankovic","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-01-29,"Illinois","Big Ten","Wisconsin","Big Ten","Home",13,"Mica Allison","S",3,0,4,2,11,0.182,1,0,0,1,0,0,1,0,0.5,4.5,0
"Illinois","2021-2022",2021-01-29,"Illinois","Big Ten","Wisconsin","Big Ten","Home",5,"Diana Brown","S",3,0,0,0,1,0,13,0,2,4,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-01-29,"Illinois","Big Ten","Wisconsin","Big Ten","Home",4,"Kylie Bruder","S",3,0,1,0,2,0.5,11,0,0,0,0,0,0,0,0,1,0
"Illinois","2021-2022",2021-01-29,"Illinois","Big Ten","Wisconsin","Big Ten","Home",1,"Kennedy Collins","MB",3,0,2,1,8,0.125,0,0,0,1,0,0,0,0,0,2,0
"Illinois","2021-2022",2021-01-29,"Illinois","Big Ten","Wisconsin","Big Ten","Home",15,"Megan Cooney","OH",3,0,13,6,30,0.233,0,0,1,5,0,0,1,1,1.5,13.5,0
"Illinois","2021-2022",2021-01-29,"Illinois","Big Ten","Wisconsin","Big Ten","Home",18,"Alyssa Eske","DS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-01-29,"Illinois","Big Ten","Wisconsin","Big Ten","Home",2,"Rylee Hinton","MB",3,0,6,0,13,0.462,0,0,1,0,0,0,2,1,2,7,0
"Illinois","2021-2022",2021-01-29,"Illinois","Big Ten","Wisconsin","Big Ten","Home",11,"Ellie Holzman","OH",3,0,6,6,19,0,0,0,3,5,1,0,0,0,0,6,0
"Illinois","2021-2022",2021-01-29,"Illinois","Big Ten","Wisconsin","Big Ten","Home",3,"Taylor Kuper","DS",3,0,0,0,0,0,2,3,2,16,3,0,0,0,0,3,0
"Illinois","2021-2022",2021-01-29,"Illinois","Big Ten","Wisconsin","Big Ten","Home",12,"Raina Terry","OH",1,0,2,3,6,-0.167,0,0,0,1,0,0,0,0,0,2,0
"Illinois","2021-2022",2021-01-29,"Illinois","Big Ten","Wisconsin","Big Ten","Home",9,"Bruna Vrankovic","OH",3,0,2,1,11,0.091,0,0,0,1,0,1,0,0,1,3,0
"Illinois","2021-2022",2021-01-30,"Illinois","Big Ten","Wisconsin","Big Ten","Home",13,"Mica Allison","S",4,0,1,5,16,-0.25,0,0,0,0,0,0,2,0,1,2,1
"Illinois","2021-2022",2021-01-30,"Illinois","Big Ten","Wisconsin","Big Ten","Home",5,"Diana Brown","S",4,0,0,0,0,0,24,1,2,12,0,0,0,0,0,1,0
"Illinois","2021-2022",2021-01-30,"Illinois","Big Ten","Wisconsin","Big Ten","Home",4,"Kylie Bruder","S",4,0,1,0,1,1,11,0,0,4,0,0,0,0,0,1,1
"Illinois","2021-2022",2021-01-30,"Illinois","Big Ten","Wisconsin","Big Ten","Home",1,"Kennedy Collins","MB",4,0,8,1,12,0.583,0,0,0,0,0,1,1,1,2.5,9.5,0
"Illinois","2021-2022",2021-01-30,"Illinois","Big Ten","Wisconsin","Big Ten","Home",15,"Megan Cooney","OH",4,0,18,3,41,0.366,1,2,2,5,0,0,2,1,2,21,0
"Illinois","2021-2022",2021-01-30,"Illinois","Big Ten","Wisconsin","Big Ten","Home",18,"Alyssa Eske","DS",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-01-30,"Illinois","Big Ten","Wisconsin","Big Ten","Home",2,"Rylee Hinton","MB",4,0,6,2,16,0.25,0,1,3,0,0,0,5,1,3.5,9.5,0
"Illinois","2021-2022",2021-01-30,"Illinois","Big Ten","Wisconsin","Big Ten","Home",11,"Ellie Holzman","OH",2,0,2,2,6,0,0,1,0,2,0,0,1,0,0.5,3.5,0
"Illinois","2021-2022",2021-01-30,"Illinois","Big Ten","Wisconsin","Big Ten","Home",3,"Taylor Kuper","DS",4,0,0,0,0,0,8,2,1,15,4,0,0,0,0,2,2
"Illinois","2021-2022",2021-01-30,"Illinois","Big Ten","Wisconsin","Big Ten","Home",12,"Raina Terry","OH",3,0,2,3,10,-0.1,1,0,2,4,1,0,0,0,0,2,0
"Illinois","2021-2022",2021-01-30,"Illinois","Big Ten","Wisconsin","Big Ten","Home",9,"Bruna Vrankovic","OH",4,0,10,6,27,0.148,0,0,0,4,0,0,1,1,1.5,10.5,0
"Illinois","2021-2022",2021-02-05,"Illinois","Big Ten","Penn St.","Big Ten","Away",5,"Diana Brown","S",4,0,0,0,0,0,24,0,0,15,0,0,0,0,0,0,1
"Illinois","2021-2022",2021-02-05,"Illinois","Big Ten","Penn St.","Big Ten","Away",4,"Kylie Bruder","S",4,0,0,0,0,0,15,1,2,5,0,0,0,0,0,1,1
"Illinois","2021-2022",2021-02-05,"Illinois","Big Ten","Penn St.","Big Ten","Away",1,"Kennedy Collins","MB",4,0,6,1,7,0.714,0,0,0,0,0,0,4,0,2,8,0
"Illinois","2021-2022",2021-02-05,"Illinois","Big Ten","Penn St.","Big Ten","Away",15,"Megan Cooney","OH",4,0,20,7,45,0.289,1,0,2,5,2,0,2,1,2,21,0
"Illinois","2021-2022",2021-02-05,"Illinois","Big Ten","Penn St.","Big Ten","Away",18,"Alyssa Eske","DS",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-02-05,"Illinois","Big Ten","Penn St.","Big Ten","Away",2,"Rylee Hinton","MB",4,0,4,3,10,0.1,0,0,2,1,0,0,3,1,2.5,5.5,0
"Illinois","2021-2022",2021-02-05,"Illinois","Big Ten","Penn St.","Big Ten","Away",14,"Emily Hollowell","OH",3,0,5,4,15,0.067,0,0,0,1,0,0,2,0,1,6,0
"Illinois","2021-2022",2021-02-05,"Illinois","Big Ten","Penn St.","Big Ten","Away",3,"Taylor Kuper","DS",4,0,0,0,0,0,6,1,1,15,1,0,0,0,0,1,0
"Illinois","2021-2022",2021-02-05,"Illinois","Big Ten","Penn St.","Big Ten","Away",6,"Kyla Swanson","MB",1,0,1,1,6,0,1,0,0,0,0,0,0,0,0,1,0
"Illinois","2021-2022",2021-02-05,"Illinois","Big Ten","Penn St.","Big Ten","Away",12,"Raina Terry","OH",4,0,8,1,20,0.35,0,3,4,4,1,0,1,1,1.5,11.5,0
"Illinois","2021-2022",2021-02-05,"Illinois","Big Ten","Penn St.","Big Ten","Away",9,"Bruna Vrankovic","OH",4,0,5,2,9,0.333,0,0,0,2,1,0,2,2,3,6,1
"Illinois","2021-2022",2021-02-06,"Illinois","Big Ten","Penn St.","Big Ten","Away",5,"Diana Brown","S",5,0,0,0,0,0,24,0,2,10,0,0,0,1,1,0,0
"Illinois","2021-2022",2021-02-06,"Illinois","Big Ten","Penn St.","Big Ten","Away",4,"Kylie Bruder","S",5,0,0,1,1,-1,19,1,1,7,0,0,0,0,0,1,0
"Illinois","2021-2022",2021-02-06,"Illinois","Big Ten","Penn St.","Big Ten","Away",1,"Kennedy Collins","MB",5,0,9,1,17,0.471,0,0,0,2,0,0,3,1,2.5,10.5,0
"Illinois","2021-2022",2021-02-06,"Illinois","Big Ten","Penn St.","Big Ten","Away",15,"Megan Cooney","OH",5,0,16,11,45,0.111,0,2,4,12,5,0,2,0,1,19,0
"Illinois","2021-2022",2021-02-06,"Illinois","Big Ten","Penn St.","Big Ten","Away",18,"Alyssa Eske","DS",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-02-06,"Illinois","Big Ten","Penn St.","Big Ten","Away",2,"Rylee Hinton","MB",5,0,4,4,12,0,0,1,2,1,0,2,5,0,4.5,9.5,0
"Illinois","2021-2022",2021-02-06,"Illinois","Big Ten","Penn St.","Big Ten","Away",14,"Emily Hollowell","OH",5,0,6,4,23,0.087,0,0,0,1,0,0,1,0,0.5,6.5,0
"Illinois","2021-2022",2021-02-06,"Illinois","Big Ten","Penn St.","Big Ten","Away",3,"Taylor Kuper","DS",5,0,0,0,0,0,10,2,3,14,1,0,0,0,0,2,0
"Illinois","2021-2022",2021-02-06,"Illinois","Big Ten","Penn St.","Big Ten","Away",12,"Raina Terry","OH",5,0,13,6,42,0.167,1,3,1,8,2,0,3,1,2.5,17.5,0
"Illinois","2021-2022",2021-02-06,"Illinois","Big Ten","Penn St.","Big Ten","Away",9,"Bruna Vrankovic","OH",5,0,7,4,27,0.111,0,0,0,2,1,1,2,0,2,9,1
"Illinois","2021-2022",2021-02-19,"Illinois","Big Ten","Ohio St.","Big Ten","Home",5,"Diana Brown","S",4,0,0,0,0,0,19,1,0,7,0,0,0,0,0,1,0
"Illinois","2021-2022",2021-02-19,"Illinois","Big Ten","Ohio St.","Big Ten","Home",4,"Kylie Bruder","S",4,0,1,0,2,0.5,15,1,1,5,0,0,0,0,0,2,2
"Illinois","2021-2022",2021-02-19,"Illinois","Big Ten","Ohio St.","Big Ten","Home",1,"Kennedy Collins","MB",4,0,9,3,18,0.333,0,0,0,1,0,2,1,0,2.5,11.5,0
"Illinois","2021-2022",2021-02-19,"Illinois","Big Ten","Ohio St.","Big Ten","Home",15,"Megan Cooney","OH",4,0,10,11,35,-0.029,2,0,2,5,0,0,3,0,1.5,11.5,0
"Illinois","2021-2022",2021-02-19,"Illinois","Big Ten","Ohio St.","Big Ten","Home",18,"Alyssa Eske","DS",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-02-19,"Illinois","Big Ten","Ohio St.","Big Ten","Home",2,"Rylee Hinton","MB",4,0,4,3,14,0.071,0,0,1,0,0,0,5,2,4.5,6.5,0
"Illinois","2021-2022",2021-02-19,"Illinois","Big Ten","Ohio St.","Big Ten","Home",3,"Taylor Kuper","DS",4,0,0,1,1,-1,5,3,2,23,0,0,0,0,0,3,0
"Illinois","2021-2022",2021-02-19,"Illinois","Big Ten","Ohio St.","Big Ten","Home",6,"Kyla Swanson","MB",4,0,4,1,11,0.273,0,0,0,1,0,0,2,1,2,5,0
"Illinois","2021-2022",2021-02-19,"Illinois","Big Ten","Ohio St.","Big Ten","Home",12,"Raina Terry","OH",4,0,14,4,35,0.286,2,1,3,11,2,0,0,1,1,15,0
"Illinois","2021-2022",2021-02-19,"Illinois","Big Ten","Ohio St.","Big Ten","Home",9,"Bruna Vrankovic","OH",4,0,5,6,21,-0.048,0,0,0,0,0,0,1,0,0.5,5.5,0
"Illinois","2021-2022",2021-02-20,"Illinois","Big Ten","Ohio St.","Big Ten","Home",5,"Diana Brown","S",5,0,0,0,1,0,26,2,0,13,0,0,0,0,0,2,0
"Illinois","2021-2022",2021-02-20,"Illinois","Big Ten","Ohio St.","Big Ten","Home",4,"Kylie Bruder","S",5,0,2,0,2,1,19,1,0,6,0,0,0,0,0,3,1
"Illinois","2021-2022",2021-02-20,"Illinois","Big Ten","Ohio St.","Big Ten","Home",1,"Kennedy Collins","MB",5,0,10,10,32,0,1,0,0,4,0,0,3,0,1.5,11.5,0
"Illinois","2021-2022",2021-02-20,"Illinois","Big Ten","Ohio St.","Big Ten","Home",15,"Megan Cooney","OH",5,0,15,7,54,0.148,0,1,1,12,1,0,0,0,0,16,0
"Illinois","2021-2022",2021-02-20,"Illinois","Big Ten","Ohio St.","Big Ten","Home",18,"Alyssa Eske","DS",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-02-20,"Illinois","Big Ten","Ohio St.","Big Ten","Home",2,"Rylee Hinton","MB",5,0,6,1,9,0.556,0,1,1,1,0,0,4,0,2,9,0
"Illinois","2021-2022",2021-02-20,"Illinois","Big Ten","Ohio St.","Big Ten","Home",3,"Taylor Kuper","DS",5,0,0,0,0,0,7,3,1,23,1,0,0,0,0,3,0
"Illinois","2021-2022",2021-02-20,"Illinois","Big Ten","Ohio St.","Big Ten","Home",6,"Kyla Swanson","MB",5,0,4,2,18,0.111,0,0,0,3,0,0,5,0,2.5,6.5,1
"Illinois","2021-2022",2021-02-20,"Illinois","Big Ten","Ohio St.","Big Ten","Home",12,"Raina Terry","OH",5,0,19,6,46,0.283,0,3,3,13,0,0,2,0,1,23,0
"Illinois","2021-2022",2021-02-20,"Illinois","Big Ten","Ohio St.","Big Ten","Home",9,"Bruna Vrankovic","OH",5,0,3,3,16,0,0,0,0,0,0,0,2,1,2,4,0
"Illinois","2021-2022",2021-03-05,"Illinois","Big Ten","Nebraska","Big Ten","Home",5,"Diana Brown","S",3,0,1,0,3,0.333,27,1,0,9,0,0,2,0,1,3,0
"Illinois","2021-2022",2021-03-05,"Illinois","Big Ten","Nebraska","Big Ten","Home",4,"Kylie Bruder","S",3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0
"Illinois","2021-2022",2021-03-05,"Illinois","Big Ten","Nebraska","Big Ten","Home",1,"Kennedy Collins","MB",3,0,6,4,15,0.133,1,0,0,1,0,0,2,0,1,7,0
"Illinois","2021-2022",2021-03-05,"Illinois","Big Ten","Nebraska","Big Ten","Home",15,"Megan Cooney","OH",3,0,7,9,45,-0.044,1,0,2,3,0,0,1,0,0.5,7.5,0
"Illinois","2021-2022",2021-03-05,"Illinois","Big Ten","Nebraska","Big Ten","Home",18,"Alyssa Eske","DS",3,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0
"Illinois","2021-2022",2021-03-05,"Illinois","Big Ten","Nebraska","Big Ten","Home",2,"Rylee Hinton","MB",3,0,5,2,10,0.3,0,0,0,0,0,1,4,1,4,8,0
"Illinois","2021-2022",2021-03-05,"Illinois","Big Ten","Nebraska","Big Ten","Home",14,"Emily Hollowell","OH",3,0,5,2,13,0.231,0,0,0,0,0,0,2,0,1,6,0
"Illinois","2021-2022",2021-03-05,"Illinois","Big Ten","Nebraska","Big Ten","Home",3,"Taylor Kuper","DS",3,0,0,0,0,0,1,2,4,14,0,0,0,0,0,2,0
"Illinois","2021-2022",2021-03-05,"Illinois","Big Ten","Nebraska","Big Ten","Home",12,"Raina Terry","OH",3,0,12,2,25,0.4,0,0,2,5,1,0,1,0,0.5,12.5,0
"Illinois","2021-2022",2021-03-06,"Illinois","Big Ten","Nebraska","Big Ten","Home",5,"Diana Brown","S",3,0,0,3,6,-0.5,32,0,1,8,0,0,2,0,1,1,0
"Illinois","2021-2022",2021-03-06,"Illinois","Big Ten","Nebraska","Big Ten","Home",4,"Kylie Bruder","S",3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"Illinois","2021-2022",2021-03-06,"Illinois","Big Ten","Nebraska","Big Ten","Home",1,"Kennedy Collins","MB",3,0,4,3,12,0.083,0,0,0,0,0,0,1,1,1.5,4.5,0
"Illinois","2021-2022",2021-03-06,"Illinois","Big Ten","Nebraska","Big Ten","Home",15,"Megan Cooney","OH",3,0,11,7,40,0.1,0,1,0,5,1,0,2,0,1,13,0
"Illinois","2021-2022",2021-03-06,"Illinois","Big Ten","Nebraska","Big Ten","Home",18,"Alyssa Eske","DS",3,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0
"Illinois","2021-2022",2021-03-06,"Illinois","Big Ten","Nebraska","Big Ten","Home",2,"Rylee Hinton","MB",3,0,6,2,12,0.333,0,0,0,0,0,0,3,1,2.5,7.5,0
"Illinois","2021-2022",2021-03-06,"Illinois","Big Ten","Nebraska","Big Ten","Home",14,"Emily Hollowell","OH",3,0,7,5,23,0.087,1,0,0,0,0,0,0,0,0,7,0
"Illinois","2021-2022",2021-03-06,"Illinois","Big Ten","Nebraska","Big Ten","Home",3,"Taylor Kuper","DS",3,0,0,0,0,0,1,1,3,15,1,0,0,0,0,1,0
"Illinois","2021-2022",2021-03-06,"Illinois","Big Ten","Nebraska","Big Ten","Home",12,"Raina Terry","OH",3,0,13,5,25,0.32,2,3,4,4,1,0,0,0,0,16,0
"Illinois","2021-2022",2021-03-12,"Illinois","Big Ten","Minnesota","Big Ten","Away",5,"Diana Brown","S",5,0,2,1,7,0.143,53,0,0,17,0,1,4,0,3,5,0
"Illinois","2021-2022",2021-03-12,"Illinois","Big Ten","Minnesota","Big Ten","Away",4,"Kylie Bruder","S",5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-03-12,"Illinois","Big Ten","Minnesota","Big Ten","Away",1,"Kennedy Collins","MB",5,0,14,2,27,0.444,0,0,0,3,0,0,5,1,3.5,16.5,0
"Illinois","2021-2022",2021-03-12,"Illinois","Big Ten","Minnesota","Big Ten","Away",15,"Megan Cooney","OH",5,0,21,10,60,0.183,0,0,1,11,0,0,4,0,2,23,0
"Illinois","2021-2022",2021-03-12,"Illinois","Big Ten","Minnesota","Big Ten","Away",18,"Alyssa Eske","DS",5,0,0,0,0,0,1,2,1,14,0,0,0,0,0,2,0
"Illinois","2021-2022",2021-03-12,"Illinois","Big Ten","Minnesota","Big Ten","Away",2,"Rylee Hinton","MB",5,0,7,3,20,0.2,0,0,0,0,0,0,6,0,3,10,0
"Illinois","2021-2022",2021-03-12,"Illinois","Big Ten","Minnesota","Big Ten","Away",3,"Taylor Kuper","DS",5,0,0,0,0,0,9,2,2,29,3,0,0,0,0,2,0
"Illinois","2021-2022",2021-03-12,"Illinois","Big Ten","Minnesota","Big Ten","Away",12,"Raina Terry","OH",5,0,20,11,46,0.196,1,1,1,10,1,0,1,0,0.5,21.5,0
"Illinois","2021-2022",2021-03-12,"Illinois","Big Ten","Minnesota","Big Ten","Away",9,"Bruna Vrankovic","OH",5,0,7,6,25,0.04,0,0,0,4,0,0,2,1,2,8,0
"Illinois","2021-2022",2021-03-13,"Illinois","Big Ten","Minnesota","Big Ten","Away",5,"Diana Brown","S",3,0,1,1,4,0,26,1,0,11,0,0,2,0,1,3,0
"Illinois","2021-2022",2021-03-13,"Illinois","Big Ten","Minnesota","Big Ten","Away",4,"Kylie Bruder","S",3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-03-13,"Illinois","Big Ten","Minnesota","Big Ten","Away",1,"Kennedy Collins","MB",3,0,4,1,14,0.214,0,0,0,1,0,0,3,0,1.5,5.5,0
"Illinois","2021-2022",2021-03-13,"Illinois","Big Ten","Minnesota","Big Ten","Away",15,"Megan Cooney","OH",3,0,5,11,39,-0.154,0,1,3,5,2,1,0,0,1,7,0
"Illinois","2021-2022",2021-03-13,"Illinois","Big Ten","Minnesota","Big Ten","Away",18,"Alyssa Eske","DS",3,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-03-13,"Illinois","Big Ten","Minnesota","Big Ten","Away",2,"Rylee Hinton","MB",1,0,0,2,3,-0.667,0,0,0,0,0,0,0,0,0,0,0
"Illinois","2021-2022",2021-03-13,"Illinois","Big Ten","Minnesota","Big Ten","Away",3,"Taylor Kuper","DS",3,0,0,0,0,0,4,3,2,11,0,0,0,0,0,3,0
"Illinois","2021-2022",2021-03-13,"Illinois","Big Ten","Minnesota","Big Ten","Away",6,"Kyla Swanson","MB",2,0,2,2,7,0,0,0,0,0,0,0,0,0,0,2,0
"Illinois","2021-2022",2021-03-13,"Illinois","Big Ten","Minnesota","Big Ten","Away",12,"Raina Terry","OH",3,0,11,7,31,0.129,0,2,2,10,0,0,0,0,0,13,0
"Illinois","2021-2022",2021-03-13,"Illinois","Big Ten","Minnesota","Big Ten","Away",9,"Bruna Vrankovic","OH",3,0,9,5,26,0.154,1,0,0,0,0,1,1,0,1.5,10.5,0
"Illinois","2021-2022",2021-03-19,"Illinois","Big Ten","Maryland","Big Ten","Home",5,"Diana Brown","S",4,0,3,2,6,0.167,39,0,2,16,0,1,1,0,1.5,4.5,0
"Illinois","2021-2022",2021-03-19,"Illinois","Big Ten","Maryland","Big Ten","Home",4,"Kylie Bruder","S",4,0,0,0,0,0,1,2,1,3,0,0,0,0,0,2,0
"Illinois","2021-2022",2021-03-19,"Illinois","Big Ten","Maryland","Big Ten","Home",1,"Kennedy Collins","MB",4,0,7,5,19,0.105,0,0,0,0,0,1,2,0,2,9,0
