"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2022-2023","03/11/2023","Maryville (MO)","DI Independent","@ Lindenwood","L 0-3",3,NA,26,14,64,0.188,26,4,6,16,8,1,2,2,32,1
"2022-2023","03/21/2023","Maryville (MO)","DI Independent","@ Mo. Baptist","L 0-3",3,NA,28,15,73,0.178,27,6,16,22,8,NA,8,NA,38,1
"2022-2023","03/24/2023","Maryville (MO)","DI Independent","Thomas More","W 3-1",4,NA,44,23,118,0.178,36,6,18,39,4,4,16,NA,62,NA
"2022-2023","03/25/2023","Maryville (MO)","DI Independent","Judson (IL)","L 2-3",5,NA,55,22,155,0.213,50,7,16,54,5,1,22,NA,74,NA
"2022-2023","04/04/2023","Maryville (MO)","DI Independent","Missouri S&T","L 2-3",5,NA,43,33,145,0.069,35,6,19,38,5,3,12,NA,58,NA
"2022-2023","04/14/2023","Maryville (MO)","DI Independent","#4 Tusculum @Charlotte, NC (2023 IVA MVB Tournament)","W 3-2",5,NA,65,20,134,0.336,54,1,20,34,1,1,22,1,78,NA
"2022-2023","04/14/2023","Maryville (MO)","DI Independent","#1 Lincoln Memorial @Charlotte, NC (2023 IVA MVB Tournament)","L 0-3",3,NA,22,13,85,0.106,21,1,11,29,3,3,2,NA,27,1
"2022-2023","04/15/2023","Maryville (MO)","DI Independent","@ Limestone","L 1-3",4,NA,36,30,132,0.045,33,5,13,46,4,2,11,6,48.5,NA
"2022-2023","01/09/2023","Missouri S&T","DI Independent","@ Loyola Chicago","L 0-3",3,NA,27,17,80,0.125,25,8,16,19,7,NA,4,1,37,NA
"2022-2023","01/10/2023","Missouri S&T","DI Independent","@ Lewis","L 0-3",3,NA,20,15,63,0.079,17,NA,14,18,11,1,8,NA,25,NA
"2022-2023","01/14/2023","Missouri S&T","DI Independent","Kentucky St.","W 3-0",3,NA,37,12,77,0.325,37,8,13,29,2,4,2,NA,50,NA
"2022-2023","01/20/2023","Missouri S&T","DI Independent","@ Purdue Fort Wayne","L 0-3",3,NA,24,24,68,NA,22,4,11,18,9,1,9,1,33.5,NA
"2022-2023","01/21/2023","Missouri S&T","DI Independent","@ Ohio St.","L 0-3",3,NA,17,14,59,0.051,16,3,14,12,8,NA,6,1,23,NA
"2022-2023","01/22/2023","Missouri S&T","DI Independent","@ Central St. (OH)","L 0-3",3,NA,38,24,108,0.13,37,2,11,34,NA,6,2,NA,47,NA
"2022-2023","01/26/2023","Missouri S&T","DI Independent","Mo. Baptist","W 3-1",4,NA,57,29,141,0.199,46,11,20,47,6,4,6,NA,75,NA
"2022-2023","01/27/2023","Missouri S&T","DI Independent","@ Quincy","L 0-3",3,NA,39,13,78,0.333,37,3,13,21,3,NA,6,NA,45,NA
"2022-2023","02/01/2023","Missouri S&T","DI Independent","Maryville (MO)","W 3-0",3,NA,29,10,56,0.339,25,5,11,17,1,3,6,NA,40,NA
"2022-2023","02/03/2023","Missouri S&T","DI Independent","@ McKendree","L 1-3",4,NA,35,28,95,0.074,33,4,11,19,6,1,4,4,42,NA
"2022-2023","02/04/2023","Missouri S&T","DI Independent","@ Lindenwood","L 0-3",3,NA,20,15,72,0.069,19,1,8,18,9,2,11,1,28.5,NA
"2022-2023","02/10/2023","Missouri S&T","DI Independent","Alderson Broaddus @St. Louis, MO","W 3-2",5,NA,54,23,121,0.256,50,4,27,44,7,1,13,NA,65.5,2
"2022-2023","02/11/2023","Missouri S&T","DI Independent","Central St. (OH) @St. Louis, MO","W 3-2",5,NA,56,24,147,0.218,46,13,22,46,7,2,13,NA,77.5,NA
"2022-2023","02/27/2023","Missouri S&T","DI Independent","MSOE","W 3-0",3,NA,31,8,70,0.329,27,5,18,22,2,3,6,NA,42,3
"2022-2023","03/04/2023","Missouri S&T","DI Independent","Emmanuel (GA) @Washington, MO","W 3-0",3,NA,44,14,96,0.313,41,8,20,25,5,8,2,1,61,2
"2022-2023","03/09/2023","Missouri S&T","DI Independent","Quincy","L 0-3",3,NA,42,19,87,0.264,39,4,16,19,7,5,2,NA,52,1
"2022-2023","03/10/2023","Missouri S&T","DI Independent","Kan. Wesleyan","W 3-1",4,NA,52,13,108,0.361,48,10,21,36,5,2,12,NA,70,NA
"2022-2023","03/15/2023","Missouri S&T","DI Independent","Mo. Baptist","W 3-0",3,NA,34,7,82,0.329,29,6,14,26,NA,NA,NA,NA,50,2
"2022-2023","03/24/2023","Missouri S&T","DI Independent","Judson (IL)","W 3-0",3,NA,34,10,74,0.324,32,9,14,24,4,4,6,NA,50,2
"2022-2023","03/25/2023","Missouri S&T","DI Independent","Thomas More","W 3-1",4,NA,43,21,88,0.25,42,10,22,26,4,4,20,NA,67,NA
"2022-2023","04/04/2023","Missouri S&T","DI Independent","@ Maryville (MO)","W 3-2",5,NA,56,30,133,0.195,51,5,24,56,6,3,9,NA,68.5,1
"2022-2023","01/11/2023","Queens (NC)","DI Independent","LIU","L 1-3",4,NA,35,18,97,0.175,35,5,18,33,7,2,8,2,46,NA
"2022-2023","01/14/2023","Queens (NC)","DI Independent","@ North Greenville","L 0-3",3,NA,31,14,69,0.246,29,1,14,19,3,2,8,NA,38,NA
"2022-2023","01/18/2023","Queens (NC)","DI Independent","Lees-McRae","W 3-0",3,NA,36,19,87,0.195,32,5,11,28,4,1,11,NA,47.5,1
"2022-2023","01/22/2023","Queens (NC)","DI Independent","Merrimack","L 2-3",5,NA,45,27,126,0.143,40,12,15,48,10,3,21,2,70.5,1
"2022-2023","01/25/2023","Queens (NC)","DI Independent","Hawaii","L 0-3",3,NA,31,11,76,0.263,31,1,16,22,7,2,14,1,41,NA
"2022-2023","01/27/2023","Queens (NC)","DI Independent","@ Ball St.","L 0-3",3,NA,19,17,68,0.029,17,NA,12,16,9,NA,6,NA,22,NA
"2022-2023","01/28/2023","Queens (NC)","DI Independent","@ Purdue Fort Wayne","L 0-3",3,NA,30,17,76,0.171,29,3,10,26,7,1,18,2,43,NA
"2022-2023","02/03/2023","Queens (NC)","DI Independent","King (TN)","L 1-3",4,NA,45,26,123,0.154,42,9,16,40,5,1,4,5,57,NA
"2022-2023","02/04/2023","Queens (NC)","DI Independent","@ Barton","W 3-1",4,NA,65,23,140,0.3,64,6,25,58,4,NA,NA,NA,81,NA
"2022-2023","02/09/2023","Queens (NC)","DI Independent","@ Tusculum","W 3-0",3,NA,48,11,85,0.435,44,4,6,34,4,3,10,NA,60,NA
"2022-2023","02/10/2023","Queens (NC)","DI Independent","@ Lincoln Memorial","L 1-3",4,NA,42,22,103,0.194,39,2,18,22,4,2,18,NA,55,NA
"2022-2023","02/15/2023","Queens (NC)","DI Independent","@ Mount Olive","W 3-0",3,NA,46,19,93,0.29,41,3,14,41,1,1,5,1,52.5,NA
"2022-2023","02/23/2023","Queens (NC)","DI Independent","@ Belmont Abbey","W 3-1",4,NA,58,18,124,0.323,58,5,16,50,1,1,10,NA,69,NA
"2022-2023","02/24/2023","Queens (NC)","DI Independent","Limestone","W 3-0",3,NA,41,11,99,0.303,37,4,10,42,3,1,12,NA,52,NA
"2022-2023","03/01/2023","Queens (NC)","DI Independent","@ King (TN)","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","03/02/2023","Queens (NC)","DI Independent","@ Lees-McRae","W 3-0",3,NA,43,9,73,0.466,41,1,10,30,6,NA,8,NA,48,NA
"2022-2023","03/07/2023","Queens (NC)","DI Independent","@ Loyola Chicago","L 0-3",3,NA,30,14,72,0.222,27,5,13,22,6,1,8,1,40,NA
"2022-2023","03/08/2023","Queens (NC)","DI Independent","@ Lewis","L 0-3",3,NA,37,9,74,0.378,32,3,11,16,8,NA,13,NA,46.5,NA
"2022-2023","03/16/2023","Queens (NC)","DI Independent","Saint Francis","L 1-3",4,NA,40,24,107,0.15,35,5,13,47,10,3,2,NA,49,1
"2022-2023","03/17/2023","Queens (NC)","DI Independent","NJIT","W 3-0",3,NA,40,9,93,0.333,39,3,11,42,1,3,16,NA,54,NA
"2022-2023","03/24/2023","Queens (NC)","DI Independent","Lincoln Memorial","L 1-3",4,NA,45,25,132,0.152,44,9,14,43,10,3,11,1,62.5,NA
"2022-2023","03/25/2023","Queens (NC)","DI Independent","Tusculum","W 3-1",4,NA,49,22,114,0.237,40,4,17,46,4,3,12,1,62,NA
"2022-2023","03/28/2023","Queens (NC)","DI Independent","Barton","W 3-2",5,NA,59,25,123,0.276,55,7,22,47,4,NA,18,5,75,NA
"2022-2023","03/30/2023","Queens (NC)","DI Independent","Alderson Broaddus","W 3-0",3,NA,36,13,70,0.329,32,10,11,28,NA,NA,10,NA,51,NA
"2022-2023","03/31/2023","Queens (NC)","DI Independent","Belmont Abbey","W 3-0",3,NA,43,14,88,0.33,37,4,8,28,4,NA,13,NA,53.5,NA
"2022-2023","04/04/2023","Queens (NC)","DI Independent","Mount Olive","W 3-0",3,NA,38,20,115,0.157,36,5,6,50,2,1,12,2,50,1
"2022-2023","04/06/2023","Queens (NC)","DI Independent","@ Limestone","W 3-0",3,NA,37,16,90,0.233,37,4,15,37,1,6,8,NA,51,NA
"2022-2023","04/14/2023","Queens (NC)","DI Independent","#3 Limestone 2023 IVA MVB Tournament","W 3-2",5,NA,57,25,125,0.256,56,11,17,44,6,1,16,1,77,NA
"2022-2023","04/15/2023","Queens (NC)","DI Independent","@#1 Lincoln Memorial 2023 IVA MVB Tournament","L 0-3",3,NA,26,20,73,0.082,26,2,9,25,4,2,9,2,34.5,NA
"2022-2023","01/06/2023","Tusculum","DI Independent","@ Erskine","L 0-3",3,NA,26,29,88,-0.034,23,4,11,27,3,1,7,2,34.5,NA
"2022-2023","01/07/2023","Tusculum","DI Independent","@ Emmanuel (GA)","L 1-3",4,NA,45,22,109,0.211,42,10,12,27,5,1,12,NA,62,1
"2022-2023","01/12/2023","Tusculum","DI Independent","Mount Olive","L 1-3",4,NA,37,22,97,0.155,36,3,9,29,6,7,2,4,48,NA
"2022-2023","01/13/2023","Tusculum","DI Independent","Barton","W 3-2",5,NA,NA,NA,163,0.178,65,8,17,49,3,5,4,1,NA,NA
"2022-2023","01/17/2023","Tusculum","DI Independent","Erskine","W 3-1",4,NA,53,22,119,0.261,49,7,9,36,3,1,6,NA,64,NA
"2022-2023","01/19/2023","Tusculum","DI Independent","@ North Greenville","L 0-3",3,NA,32,19,78,0.167,29,3,11,20,8,NA,8,3,39,NA
"2022-2023","01/21/2023","Tusculum","DI Independent","@ Ball St.","L 2-3",5,NA,54,29,130,0.192,50,4,19,41,6,7,7,1,68.5,2
"2022-2023","01/24/2023","Tusculum","DI Independent","King (TN)","L 2-3",5,NA,56,29,135,0.2,54,5,12,32,3,4,14,1,72,NA
"2022-2023","01/27/2023","Tusculum","DI Independent","@ Alderson Broaddus","W 3-1",4,NA,55,16,97,0.402,53,7,18,34,4,6,4,NA,70,NA
"2022-2023","01/28/2023","Tusculum","DI Independent","@ Charleston (WV)","L 0-3",3,NA,24,17,71,0.099,22,1,13,17,3,2,4,NA,29,NA
"2022-2023","02/04/2023","Tusculum","DI Independent","@ Princeton","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","02/05/2023","Tusculum","DI Independent","@ NJIT","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","02/09/2023","Tusculum","DI Independent","Queens (NC)","L 0-3",3,NA,41,15,103,0.252,38,4,8,23,4,2,6,1,50,NA
"2022-2023","02/10/2023","Tusculum","DI Independent","Limestone","L 0-3",3,NA,42,24,102,0.176,41,3,14,27,1,2,4,1,49,1
"2022-2023","02/14/2023","Tusculum","DI Independent","Lincoln Memorial","L 0-3",3,NA,17,22,65,-0.077,17,NA,8,10,6,2,6,1,22,1
"2022-2023","02/24/2023","Tusculum","DI Independent","@ Fort Valley St.","L 2-3",5,NA,51,24,116,0.233,42,7,15,28,6,2,17,NA,68.5,NA
"2022-2023","02/25/2023","Tusculum","DI Independent","@ Morehouse","W 3-0",3,NA,43,11,72,0.444,39,8,15,22,2,4,6,5,58,NA
"2022-2023","02/28/2023","Tusculum","DI Independent","@ Lees-McRae","W 3-0",3,NA,33,14,67,0.284,30,6,19,14,4,1,10,1,45,NA
"2022-2023","03/10/2023","Tusculum","DI Independent","North Greenville","L 0-3",3,NA,30,20,84,0.119,27,3,13,24,3,2,2,1,36,NA
"2022-2023","03/11/2023","Tusculum","DI Independent","Emmanuel (GA)","W 3-2",5,NA,65,32,155,0.213,60,5,16,48,2,1,8,4,75,NA
"2022-2023","03/17/2023","Tusculum","DI Independent","Fort Valley St.","W 3-1",4,NA,49,21,108,0.259,47,10,15,32,2,4,8,3,67,NA
"2022-2023","03/22/2023","Tusculum","DI Independent","Lees-McRae","W 3-1",4,NA,44,29,116,0.129,42,4,17,32,2,3,14,1,58,NA
"2022-2023","03/24/2023","Tusculum","DI Independent","@ Limestone","L 1-3",4,NA,50,19,126,0.246,45,5,12,48,3,NA,12,1,61,NA
"2022-2023","03/25/2023","Tusculum","DI Independent","@ Queens (NC)","L 1-3",4,NA,43,24,125,0.152,38,4,22,40,4,6,7,1,56.5,1
"2022-2023","04/01/2023","Tusculum","DI Independent","Alderson Broaddus @Harrogate, TN","W 3-2",5,NA,55,22,111,0.297,51,8,17,36,11,1,21,NA,74.5,1
"2022-2023","04/01/2023","Tusculum","DI Independent","@ Lincoln Memorial","L 0-3",3,NA,23,16,77,0.091,20,NA,8,19,7,4,8,NA,31,NA
"2022-2023","04/04/2023","Tusculum","DI Independent","@ King (TN)","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","04/07/2023","Tusculum","DI Independent","@ Barton","L 2-3",5,NA,63,28,145,0.241,56,15,21,40,3,4,6,NA,NA,1
"2022-2023","04/08/2023","Tusculum","DI Independent","@ Mount Olive","L 1-3",4,NA,35,26,115,0.078,33,NA,14,36,5,3,2,NA,39,NA
"2022-2023","04/14/2023","Tusculum","DI Independent","#5 Maryville (MO) @Charlotte, NC (2023 IVA MVB Tournament)","L 2-3",5,NA,68,25,140,0.307,61,1,15,43,1,2,4,1,73,NA
"2022-2023","04/15/2023","Tusculum","DI Independent","Alderson Broaddus @Charlotte, N.C.","L 1-3",4,NA,49,25,126,0.19,48,8,19,51,3,2,4,3,61,NA
"2022-2023","01/13/2023","Charleston (WV)","EIVA","Belmont Abbey","W 3-0",3,NA,46,10,87,0.414,41,1,15,34,2,3,4,NA,52,NA
"2022-2023","01/15/2023","Charleston (WV)","EIVA","D'Youville","W 3-0",3,NA,39,11,79,0.354,37,1,19,31,NA,2,12,NA,48,2
"2022-2023","01/19/2023","Charleston (WV)","EIVA","Lincoln Memorial @Bristol, TN","W 3-0",3,NA,35,11,86,0.279,33,2,12,32,NA,3,19,1,49.5,NA
"2022-2023","01/20/2023","Charleston (WV)","EIVA","Quincy @Bristol, TN","W 3-0",3,NA,43,13,69,0.435,40,4,10,23,2,NA,11,2,52.5,1
"2022-2023","01/21/2023","Charleston (WV)","EIVA","@ King (TN)","W 3-0",3,NA,39,8,71,0.437,38,4,10,26,3,1,12,NA,50,NA
"2022-2023","01/27/2023","Charleston (WV)","EIVA","Thomas More","W 3-0",3,NA,33,6,58,0.466,32,6,9,25,4,4,10,NA,48,1
"2022-2023","01/28/2023","Charleston (WV)","EIVA","Tusculum","W 3-0",3,NA,40,10,71,0.423,32,3,10,27,1,3,9,NA,50.5,2
"2022-2023","02/04/2023","Charleston (WV)","EIVA","Erskine","W 3-0",3,NA,45,10,86,0.407,41,10,8,35,3,3,4,NA,60,1
"2022-2023","02/07/2023(1)","Charleston (WV)","EIVA","@ Alderson Broaddus","W 3-0",3,NA,31,4,56,0.482,29,3,11,24,5,4,16,NA,46,NA
"2022-2023","02/09/2023","Charleston (WV)","EIVA","Wittenberg","W 3-0",3,NA,31,6,61,0.41,30,6,10,26,4,1,15,NA,45.5,2
"2022-2023","02/09/2023","Charleston (WV)","EIVA","Rio Grande","W 3-0",3,NA,31,7,67,0.358,29,8,11,29,2,NA,13,NA,45.5,1
"2022-2023","02/17/2023","Charleston (WV)","EIVA","Harvard","W 3-0",3,NA,38,12,82,0.317,33,6,9,30,7,2,18,NA,55,2
"2022-2023","02/18/2023","Charleston (WV)","EIVA","Harvard","W 3-0",3,NA,33,3,55,0.545,30,4,13,23,NA,5,16,NA,50,1
"2022-2023","02/24/2023","Charleston (WV)","EIVA","@ George Mason","W 3-2",5,NA,51,20,120,0.258,47,5,16,48,11,3,22,NA,70,NA
"2022-2023","02/25/2023","Charleston (WV)","EIVA","@ George Mason","L 0-3",3,NA,31,12,80,0.238,31,3,9,34,10,NA,11,NA,39.5,NA
"2022-2023","03/04/2023","Charleston (WV)","EIVA","@ Ohio St.","W 3-1",4,NA,59,14,105,0.429,57,1,17,32,9,4,10,2,69,NA
"2022-2023","03/10/2023","Charleston (WV)","EIVA","Mount Olive","W 3-2",5,NA,NA,27,NA,0.284,NA,2,17,NA,2,1,20,NA,NA,1
"2022-2023","03/11/2023","Charleston (WV)","EIVA","Mount Olive","W 3-0",3,NA,40,13,90,0.3,40,2,10,44,3,2,11,NA,49.5,NA
"2022-2023","03/16/2023","Charleston (WV)","EIVA","@ Loyola Chicago","L 1-3",4,NA,48,17,102,0.304,42,3,11,30,7,NA,13,3,57.5,NA
"2022-2023","03/17/2023","Charleston (WV)","EIVA","@ Purdue Fort Wayne","W 3-0",3,NA,42,8,76,0.447,40,5,12,25,6,NA,22,2,58,NA
"2022-2023","03/21/2023","Charleston (WV)","EIVA","Alderson Broaddus","W 3-0",3,NA,35,11,66,0.364,34,6,11,31,1,NA,4,NA,43,2
"2022-2023","03/31/2023","Charleston (WV)","EIVA","NJIT","W 3-1",4,NA,40,17,85,0.271,38,3,15,33,7,2,26,NA,58,1
"2022-2023","04/01/2023","Charleston (WV)","EIVA","NJIT","W 3-2",5,NA,48,22,106,0.245,44,3,19,42,5,2,18,NA,62,NA
"2022-2023","04/04/2023","Charleston (WV)","EIVA","@ Central St. (OH)","W 3-0",3,NA,36,9,74,0.365,34,5,13,32,6,4,NA,NA,45,NA
"2022-2023","04/07/2023","Charleston (WV)","EIVA","Princeton","L 0-3",3,NA,25,12,71,0.183,24,NA,13,24,5,NA,13,NA,31.5,NA
"2022-2023","04/08/2023","Charleston (WV)","EIVA","Princeton","L 1-3",4,NA,29,24,93,0.054,27,2,13,27,7,5,NA,NA,51.5,NA
"2022-2023","04/14/2023","Charleston (WV)","EIVA","@ Penn St.","L 0-3",3,NA,27,14,68,0.191,27,2,12,20,4,NA,11,2,34.5,1
"2022-2023","04/15/2023","Charleston (WV)","EIVA","@ Penn St.","L 1-3",4,NA,26,24,83,0.024,25,1,17,18,3,2,4,NA,31,NA
"2022-2023","04/19/2023","Charleston (WV)","EIVA","#6 NJIT @University Park, PA (2023 EIVA MVB Tournament)","L 2-3",5,NA,58,25,130,0.254,53,1,20,42,5,NA,20,1,69,NA
"2022-2023","01/13/2023","George Mason","EIVA","Grand Canyon","L 0-3",3,NA,26,18,72,0.111,24,7,11,13,4,1,4,1,36,NA
"2022-2023","01/15/2023","George Mason","EIVA","Ohio St.","L 1-3",4,NA,41,23,111,0.162,39,3,17,27,7,NA,10,NA,49,NA
"2022-2023","01/19/2023","George Mason","EIVA","LIU","L 1-3",4,NA,50,28,115,0.191,45,5,21,31,4,1,14,NA,63,NA
"2022-2023","01/21/2023","George Mason","EIVA","Long Beach St.","L 0-3",3,NA,29,19,88,0.114,28,NA,13,27,3,1,2,NA,31,NA
"2022-2023","01/26/2023","George Mason","EIVA","NJIT","L 2-3",5,NA,49,20,120,0.242,44,10,23,39,6,1,11,NA,65.5,1
"2022-2023","01/28/2023","George Mason","EIVA","Pepperdine","L 0-3",3,NA,28,19,80,0.113,27,3,10,19,7,NA,8,NA,35,1
"2022-2023","01/31/2023","George Mason","EIVA","UCLA","L 0-3",3,NA,27,15,78,0.154,27,1,17,26,7,NA,12,NA,34,3
"2022-2023","02/03/2023","George Mason","EIVA","Lewis","W 3-0",3,NA,39,10,79,0.367,38,8,12,22,NA,2,14,NA,56,1
"2022-2023","02/04/2023","George Mason","EIVA","Purdue Fort Wayne","L 2-3",5,NA,64,27,159,0.233,61,8,20,57,6,2,18,NA,83,NA
"2022-2023","02/12/2023","George Mason","EIVA","@ NJIT","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-2023","02/18/2023","George Mason","EIVA","King (TN)","W 3-0",3,NA,36,11,70,0.357,33,12,19,23,1,NA,14,NA,55,1
"2022-2023","02/24/2023","George Mason","EIVA","Charleston (WV)","L 2-3",5,NA,61,23,142,0.268,61,11,30,45,5,4,11,NA,81.5,NA
"2022-2023","02/25/2023","George Mason","EIVA","Charleston (WV)","W 3-0",3,NA,38,11,96,0.281,36,10,15,32,3,NA,12,NA,54,1
"2022-2023","03/03/2023","George Mason","EIVA","North Greenville","W 3-0",3,NA,48,13,85,0.412,44,2,11,28,NA,1,9,NA,55.5,NA
"2022-2023","03/04/2023","George Mason","EIVA","Barton","W 3-1",4,NA,55,17,116,0.328,52,12,17,40,3,2,27,1,82.5,3
"2022-2023","03/10/2023","George Mason","EIVA","Limestone","W 3-0",3,NA,37,11,83,0.313,34,7,13,27,2,2,14,NA,53,NA
"2022-2023","03/11/2023","George Mason","EIVA","Limestone","W 3-1",4,NA,61,23,115,0.33,54,3,15,45,6,5,13,NA,75.5,2
"2022-2023","03/17/2023","George Mason","EIVA","FDU","W 3-1",4,NA,55,19,121,0.298,53,8,19,44,2,4,10,NA,72,1
"2022-2023","03/18/2023","George Mason","EIVA","FDU","W 3-0",3,NA,32,8,82,0.293,32,7,11,29,7,1,18,NA,49,1
"2022-2023","03/21/2023","George Mason","EIVA","@ NJIT","L 0-3",3,NA,32,16,79,0.203,32,2,12,13,7,NA,2,NA,35,NA
"2022-2023","03/24/2023","George Mason","EIVA","Princeton","L 1-3",4,NA,39,16,91,0.253,38,3,21,20,9,NA,16,2,50,NA
"2022-2023","03/26/2023","George Mason","EIVA","Loyola Chicago","L 2-3",5,NA,60,22,145,0.262,53,6,24,47,6,1,13,NA,73.5,NA
"2022-2023","04/01/2023","George Mason","EIVA","@ Princeton","W 3-0",3,NA,36,15,80,0.263,32,3,14,30,5,NA,24,NA,51,NA
"2022-2023","04/07/2023","George Mason","EIVA","Penn St.","L 0-3",3,NA,31,20,83,0.133,30,2,16,32,9,2,2,1,36,NA
"2022-2023","04/08/2023","George Mason","EIVA","Penn St.","L 0-3",3,NA,29,18,94,0.117,28,3,12,30,5,1,6,1,36,NA
"2022-2023","04/14/2023","George Mason","EIVA","@ Harvard","W 3-0",3,NA,44,7,78,0.474,42,4,17,17,6,2,18,2,59,NA
"2022-2023","04/15/2023","George Mason","EIVA","@ Harvard","W 3-1",4,NA,55,23,107,0.299,51,9,25,31,4,1,15,2,72.5,NA
"2022-2023","04/19/2023","George Mason","EIVA","#5 Harvard @University Park, PA (2023 EIVA MVB Tournament)","W 3-2",5,NA,61,20,132,0.311,59,10,19,33,2,3,20,1,84,NA
"2022-2023","04/20/2023","George Mason","EIVA","@#1 Penn St. 2023 EIVA MVB Tournament","L 1-3",4,NA,41,13,99,0.283,40,4,16,28,10,2,6,1,50,NA
"2022-2023","01/13/2023","Harvard","EIVA","@ Sacred Heart","W 3-1",4,NA,44,24,101,0.198,38,5,27,20,3,NA,15,NA,56.5,1
"2022-2023","01/17/2023","Harvard","EIVA","@ Merrimack","W 3-0",3,NA,32,14,71,0.254,27,6,17,26,3,3,NA,2,41,NA
"2022-2023","01/20/2023","Harvard","EIVA","@ Ball St.","L 0-3",3,NA,28,13,76,0.197,24,2,13,20,3,1,6,NA,34,1
"2022-2023","01/21/2023","Harvard","EIVA","@ Purdue Fort Wayne","L 0-3",3,NA,36,13,84,0.274,36,1,13,28,3,NA,12,1,43,NA
"2022-2023","01/27/2023","Harvard","EIVA","North Greenville","W 3-0",3,NA,45,9,85,0.424,42,8,22,21,4,NA,8,NA,57,NA
"2022-2023","01/28/2023","Harvard","EIVA","McKendree","L 2-3",5,NA,57,25,113,0.283,51,4,17,38,8,NA,11,NA,66.5,NA
"2022-2023","02/03/2023","Harvard","EIVA","Daemen","L 1-3",4,NA,53,23,107,0.28,51,8,20,26,9,NA,17,NA,69.5,NA
"2022-2023","02/08/2023","Harvard","EIVA","Merrimack","W 3-0",3,NA,34,12,63,0.349,31,6,13,18,5,1,12,NA,47,NA
"2022-2023","02/17/2023","Harvard","EIVA","@ Charleston (WV)","L 0-3",3,NA,29,21,88,0.091,27,7,10,27,6,NA,11,NA,41.5,NA
"2022-2023","02/18/2023","Harvard","EIVA","@ Charleston (WV)","L 0-3",3,NA,22,25,73,-0.041,19,NA,12,17,4,NA,2,NA,23,1
"2022-2023","02/24/2023","Harvard","EIVA","@ Princeton","L 1-3",4,NA,39,18,93,0.226,32,9,15,25,10,1,22,NA,60,NA
"2022-2023","02/25/2023","Harvard","EIVA","@ Princeton","L 1-3",4,NA,38,16,93,0.237,33,6,14,23,9,2,15,3,53.5,NA
"2022-2023","03/03/2023","Harvard","EIVA","St. Francis Brooklyn","W 3-2",5,NA,57,11,111,0.414,48,7,14,39,7,3,13,1,73.5,NA
"2022-2023","03/04/2023","Harvard","EIVA","LIU","W 3-1",4,NA,46,19,109,0.248,40,8,20,29,6,3,16,NA,65,NA
"2022-2023","03/14/2023","Harvard","EIVA","@ UC Santa Barbara","L 0-3",3,NA,25,18,66,0.106,25,7,14,20,6,1,8,NA,37,1
"2022-2023","03/15/2023","Harvard","EIVA","@ Pepperdine","L 0-3",3,NA,23,15,68,0.118,22,3,11,12,8,NA,6,2,29,1
"2022-2023","03/22/2023","Harvard","EIVA","Sacred Heart","L 2-3",5,NA,44,19,102,0.245,39,6,19,27,9,2,19,3,61.5,NA
"2022-2023","03/24/2023","Harvard","EIVA","American Int'l","W 3-0",3,NA,37,3,59,NA,34,6,13,16,1,2,9,NA,49.5,NA
"2022-2023","03/31/2023","Harvard","EIVA","Penn St.","L 0-3",3,NA,27,17,61,0.164,25,2,11,21,8,2,4,NA,33,NA
"2022-2023","04/01/2023","Harvard","EIVA","Penn St.","L 0-3",3,NA,29,17,80,0.15,29,3,14,34,11,3,9,1,39.5,NA
"2022-2023","04/07/2023","Harvard","EIVA","@ NJIT","W 3-2",5,NA,48,15,114,0.289,46,4,21,34,12,NA,25,NA,70.5,NA
"2022-2023","04/08/2023","Harvard","EIVA","@ NJIT","W 3-2",5,NA,40,22,115,0.157,40,6,17,39,4,NA,6,1,55,NA
"2022-2023","04/14/2023","Harvard","EIVA","George Mason","L 0-3",3,NA,33,17,70,0.229,33,6,7,22,4,NA,4,1,41,1
"2022-2023","04/15/2023","Harvard","EIVA","George Mason","L 1-3",4,NA,30,16,84,0.167,27,4,17,25,9,1,13,NA,41.5,1
"2022-2023","04/19/2023","Harvard","EIVA","#4 George Mason @University Park, PA (2023 EIVA MVB Tournament)","L 2-3",5,NA,46,23,109,0.211,42,2,14,34,10,2,19,1,59.5,NA
"2022-2023","01/07/2023","NJIT","EIVA","@ Purdue Fort Wayne","W 3-0",3,NA,37,10,67,0.403,36,7,17,16,2,NA,13,2,50.5,NA
"2022-2023","01/10/2023","NJIT","EIVA","@ McKendree","L 1-3",4,NA,38,23,103,0.146,37,6,15,23,6,1,10,NA,50,1
"2022-2023","01/11/2023","NJIT","EIVA","@ Lindenwood","L 0-3",3,NA,32,18,78,0.179,30,3,14,27,8,1,NA,5,36,NA
