"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2021-2022","03/26/2022","Sacred Heart","EIVA","@ Penn St.","L 0-3",3,NA,27,16,75,0.147,23,2,14,23,6,5,4,1,36,NA
"2021-2022","04/01/2022","Sacred Heart","EIVA","@ NJIT","L 0-3",3,NA,24,16,85,0.094,23,1,9,19,6,1,5,2,28.5,NA
"2021-2022","04/02/2022","Sacred Heart","EIVA","@ St. Francis Brooklyn","L 2-3",5,NA,61,25,134,0.269,56,5,22,50,2,4,10,NA,75,NA
"2021-2022","04/06/2022","Sacred Heart","EIVA","@ Springfield","L 0-3",3,NA,24,15,67,0.134,24,4,11,11,5,NA,2,1,29,NA
"2021-2022","04/08/2022","Sacred Heart","EIVA","@ LIU","W 3-1",4,NA,47,22,121,0.207,43,6,14,44,2,7,8,NA,64,1
"2021-2022","04/09/2022","Sacred Heart","EIVA","Lancaster Bible","W 3-1",4,NA,46,18,107,0.262,44,5,20,38,2,1,14,NA,59,NA
"2021-2022","04/15/2022","Sacred Heart","EIVA","@ Princeton","L 0-3",3,NA,18,17,66,0.015,17,3,13,21,12,2,6,NA,26,NA
"2021-2022","04/16/2022","Sacred Heart","EIVA","@ Princeton","L 0-3",3,NA,38,20,90,0.2,36,4,12,24,8,NA,4,2,44,NA
"2021-2022","01/08/2022","Saint Francis","EIVA","Long Beach St.","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/12/2022","Saint Francis","EIVA","@ Ohio St.","L 0-3",3,NA,20,18,78,0.026,24,1,16,22,6,2,6,NA,26,NA
"2021-2022","01/14/2022","Saint Francis","EIVA","@ Loyola Chicago","L 0-3",3,NA,33,16,93,0.183,30,1,10,30,2,2,2,2,37,NA
"2021-2022","01/15/2022","Saint Francis","EIVA","@ Lewis","L 0-3",3,NA,31,17,75,0.187,29,4,13,30,8,1,10,2,41,1
"2021-2022","01/19/2022","Saint Francis","EIVA","@ Daemen","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/22/2022","Saint Francis","EIVA","LIU","W 3-0",3,NA,36,9,71,0.38,30,3,22,23,4,3,10,3,47,NA
"2021-2022","01/28/2022","Saint Francis","EIVA","@ Purdue Fort Wayne","L 1-3",4,NA,42,18,120,0.2,42,10,21,45,12,2,6,1,57,NA
"2021-2022","01/29/2022","Saint Francis","EIVA","@ Purdue Fort Wayne","W 3-2",5,NA,45,21,124,0.194,42,7,25,44,3,2,25,NA,66.5,NA
"2021-2022","02/04/2022","Saint Francis","EIVA","George Mason","W 3-0",3,NA,42,10,83,0.386,40,5,18,25,3,1,9,NA,52.5,NA
"2021-2022","02/05/2022","Saint Francis","EIVA","Princeton","W 3-1",4,NA,48,12,101,0.356,45,3,26,31,3,NA,27,NA,64.5,NA
"2021-2022","02/11/2022","Saint Francis","EIVA","@ Sacred Heart","W 3-2",5,NA,48,23,114,0.219,46,11,21,31,3,3,10,2,67,NA
"2021-2022","02/12/2022","Saint Francis","EIVA","@ Harvard","W 3-1",4,NA,51,12,118,0.331,49,9,30,38,4,NA,6,1,63,NA
"2021-2022","02/18/2022","Saint Francis","EIVA","Queens (NC)","W 3-0",3,NA,40,11,83,0.349,37,7,16,29,NA,1,6,3,51,NA
"2021-2022","02/19/2022","Saint Francis","EIVA","@ Penn St.","L 0-3",3,NA,27,15,71,0.169,26,2,9,19,4,2,2,2,32,1
"2021-2022","02/25/2022","Saint Francis","EIVA","@ NJIT","L 0-3",3,NA,32,20,86,0.14,32,8,15,26,2,NA,4,1,42,1
"2021-2022","02/26/2022","Saint Francis","EIVA","@ St. Francis Brooklyn","W 3-0",3,NA,42,10,84,0.381,40,6,22,25,2,5,2,2,54,NA
"2021-2022","02/27/2022","Saint Francis","EIVA","@ LIU","W 3-0",3,NA,39,13,78,0.333,37,5,23,33,2,1,16,1,53,NA
"2021-2022","03/05/2022","Saint Francis","EIVA","Charleston (WV)","W 3-1",4,NA,48,18,116,0.259,42,13,28,40,4,2,4,2,65,NA
"2021-2022","03/11/2022","Saint Francis","EIVA","FDU","W 3-0",3,NA,39,10,77,0.377,34,4,20,24,5,2,8,1,49,NA
"2021-2022","03/12/2022","Saint Francis","EIVA","Ohio St.","W 3-1",4,NA,52,12,113,0.354,46,3,19,34,2,3,8,2,62,NA
"2021-2022","03/18/2022","Saint Francis","EIVA","@ George Mason","L 0-3",3,NA,33,13,70,0.286,28,4,20,22,3,1,4,10,40,NA
"2021-2022","","Saint Francis","EIVA","Defensive Totals","",3,NA,38,6,75,0.427,34,3,18,21,4,NA,11,2,46.5,NA
"2021-2022","03/19/2022","Saint Francis","EIVA","@ Princeton","L 0-3",3,NA,29,12,65,0.262,28,5,17,20,5,NA,4,2,36,NA
"2021-2022","03/25/2022","Saint Francis","EIVA","Sacred Heart","L 2-3",5,NA,53,19,135,0.252,45,7,NA,29,3,NA,16,1,68,2
"2021-2022","03/26/2022","Saint Francis","EIVA","Harvard","L 1-3",4,NA,46,19,116,0.233,41,11,23,37,3,4,14,NA,68,1
"2021-2022","04/01/2022","Saint Francis","EIVA","Daemen","W 3-1",4,NA,48,19,108,0.269,42,6,28,32,2,5,7,4,62.5,NA
"2021-2022","04/02/2022","Saint Francis","EIVA","Penn St.","L 0-3",3,NA,31,13,66,0.273,28,NA,19,17,9,NA,16,2,39,NA
"2021-2022","04/08/2022","Saint Francis","EIVA","NJIT","W 3-2",5,NA,64,19,127,0.354,56,8,25,39,3,1,8,NA,77,2
"2021-2022","04/09/2022","Saint Francis","EIVA","St. Francis Brooklyn","W 3-0",3,NA,43,14,91,0.319,42,7,24,26,2,NA,15,NA,57.5,NA
"2021-2022","04/16/2022","Saint Francis","EIVA","@ Charleston (WV)","L 1-3",4,NA,53,19,132,0.258,50,4,23,53,2,3,12,NA,66,NA
"2021-2022","04/20/2022","Saint Francis","EIVA","#4 Princeton @State College, PA (2022 EIVA MVB)","L 0-3",3,NA,38,13,93,0.269,38,3,19,28,4,1,8,2,46,NA
"2021-2022","01/14/2022","St. Francis Brooklyn","EIVA","Springfield","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/18/2022","St. Francis Brooklyn","EIVA","@ LIU","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/22/2022","St. Francis Brooklyn","EIVA","Purdue Fort Wayne","L 1-3",4,NA,25,23,107,0.019,23,1,11,39,9,1,15,NA,34.5,2
"2021-2022","01/29/2022","St. Francis Brooklyn","EIVA","@ Daemen","W 3-2",5,NA,55,17,131,0.29,51,10,17,43,3,7,2,NA,73,1
"2021-2022","01/29/2022","St. Francis Brooklyn","EIVA","@ D'Youville","W 3-1",4,NA,47,17,113,0.265,44,6,15,38,2,1,8,1,58,NA
"2021-2022","02/04/2022","St. Francis Brooklyn","EIVA","@ Charleston (WV)","W 3-2",5,NA,52,20,138,0.232,48,4,20,34,4,3,6,NA,62,NA
"2021-2022","02/05/2022","St. Francis Brooklyn","EIVA","@ Charleston (WV)","L 0-3",3,NA,31,15,93,0.172,29,2,8,27,7,4,2,NA,38,NA
"2021-2022","02/12/2022","St. Francis Brooklyn","EIVA","George Mason","W 3-2",5,NA,53,23,137,0.219,48,5,14,48,10,3,NA,3,61,1
"2021-2022","02/13/2022","St. Francis Brooklyn","EIVA","Princeton","L 1-3",4,NA,44,23,137,0.153,41,5,12,48,5,4,6,1,56,1
"2021-2022","02/15/2022","St. Francis Brooklyn","EIVA","@ FDU","W 3-0",3,NA,32,8,57,0.421,26,10,13,26,4,1,16,2,51,NA
"2021-2022","02/18/2022","St. Francis Brooklyn","EIVA","@ Harvard","L 1-3",4,NA,39,22,112,0.152,39,8,18,39,5,2,8,3,53,1
"2021-2022","02/19/2022","St. Francis Brooklyn","EIVA","@ Sacred Heart","W 3-2",5,NA,47,16,118,0.263,40,6,14,44,NA,2,18,2,64,NA
"2021-2022","02/22/2022","St. Francis Brooklyn","EIVA","LIU","W 3-2",5,NA,58,14,123,0.358,56,8,14,46,NA,2,12,5,74,NA
"2021-2022","02/25/2022","St. Francis Brooklyn","EIVA","Penn St.","L 0-3",3,NA,27,11,70,0.229,26,1,19,18,6,1,NA,2,29,NA
"2021-2022","02/26/2022","St. Francis Brooklyn","EIVA","Saint Francis","L 0-3",3,NA,31,14,80,0.213,30,2,12,29,6,4,NA,4,37,NA
"2021-2022","03/08/2022","St. Francis Brooklyn","EIVA","Edward Waters","W 3-1",4,NA,64,20,130,0.338,54,4,15,35,1,5,6,NA,76,NA
"2021-2022","03/11/2022","St. Francis Brooklyn","EIVA","@ SUNY New Paltz","L 2-3",5,NA,48,20,122,0.23,44,2,18,38,8,1,12,NA,57,NA
"2021-2022","03/23/2022","St. Francis Brooklyn","EIVA","@ Princeton","L 0-3",3,NA,24,23,89,0.011,21,6,8,27,2,NA,4,2,32,NA
"2021-2022","03/26/2022","St. Francis Brooklyn","EIVA","@ George Mason","L 2-3",5,NA,64,29,NA,0.19,60,7,22,76,4,6,14,9,84,2
"2021-2022","03/29/2022","St. Francis Brooklyn","EIVA","FDU","W 3-0",3,NA,37,8,82,0.354,36,3,14,37,5,1,4,NA,43,NA
"2021-2022","04/01/2022","St. Francis Brooklyn","EIVA","Harvard","L 0-3",3,NA,29,15,92,0.152,27,2,14,35,4,1,2,NA,33,1
"2021-2022","04/02/2022","St. Francis Brooklyn","EIVA","Sacred Heart","W 3-2",5,NA,52,28,141,0.17,47,2,15,40,5,2,8,NA,60,NA
"2021-2022","04/05/2022","St. Francis Brooklyn","EIVA","@ LIU","L 2-3",5,NA,56,26,114,0.263,53,2,21,28,11,8,10,NA,71,1
"2021-2022","04/08/2022","St. Francis Brooklyn","EIVA","@ Penn St.","L 0-3",3,NA,27,11,79,0.203,26,3,10,26,9,1,2,3,32,NA
"2021-2022","04/09/2022","St. Francis Brooklyn","EIVA","@ Saint Francis","L 0-3",3,NA,26,20,79,0.076,21,2,14,31,7,NA,4,NA,30,NA
"2021-2022","04/15/2022","St. Francis Brooklyn","EIVA","@ NJIT","L 1-3",4,NA,42,16,106,0.245,43,5,15,38,10,1,4,NA,50,NA
"2021-2022","04/16/2022","St. Francis Brooklyn","EIVA","NJIT","L 0-3",3,NA,29,13,77,0.208,23,1,11,19,9,2,1,9,32.5,NA
"2021-2022","01/13/2022","Ball St.","MIVA","Maryville (MO)","W 3-0",3,NA,47,7,79,0.506,40,10,9,32,1,NA,7,NA,60.5,NA
"2021-2022","01/15/2022","Ball St.","MIVA","Tusculum","W 3-0",3,NA,31,7,59,0.407,28,14,8,24,NA,NA,6,1,48,NA
"2021-2022","01/21/2022","Ball St.","MIVA","George Mason","W 3-0",3,NA,46,9,81,0.457,43,6,11,34,1,2,23,NA,65.5,NA
"2021-2022","01/29/2022","Ball St.","MIVA","Hawaii","W 3-0",3,NA,46,14,78,0.41,43,1,13,28,1,NA,13,1,53.5,NA
"2021-2022","01/31/2022","Ball St.","MIVA","Hawaii","W 3-2",5,NA,NA,15,140,0.436,69,8,20,47,9,1,11,3,NA,NA
"2021-2022","02/04/2022","Ball St.","MIVA","@ BYU","L 2-3",5,NA,66,22,138,0.319,65,4,23,40,7,2,17,3,80.5,NA
"2021-2022","02/05/2022","Ball St.","MIVA","@ BYU","W 3-1",4,NA,59,24,126,0.278,58,3,12,44,2,4,28,NA,80,NA
"2021-2022","02/10/2022","Ball St.","MIVA","@ Lewis","W 3-0",3,NA,49,9,92,0.435,45,5,12,30,5,3,14,2,64,1
"2021-2022","02/12/2022","Ball St.","MIVA","@ McKendree","W 3-1",4,NA,48,16,106,0.302,45,7,19,35,2,1,27,4,69.5,NA
"2021-2022","02/17/2022","Ball St.","MIVA","Purdue Fort Wayne","W 3-2",5,NA,73,17,138,0.406,67,5,13,57,5,2,15,1,87.5,NA
"2021-2022","02/19/2022","Ball St.","MIVA","Loyola Chicago","L 1-3",4,NA,53,17,119,0.303,44,2,13,40,8,2,20,1,67,NA
"2021-2022","02/24/2022","Ball St.","MIVA","Lindenwood","W 3-1",4,NA,58,21,120,0.308,58,3,15,40,6,1,13,NA,68.5,NA
"2021-2022","02/25/2022","Ball St.","MIVA","Quincy","W 3-0",3,NA,40,17,96,0.24,35,7,8,33,1,1,16,1,56,NA
"2021-2022","03/11/2022","Ball St.","MIVA","@ NJIT","W 3-1",4,NA,64,24,127,0.315,59,2,22,31,3,1,30,NA,82,NA
"2021-2022","03/12/2022","Ball St.","MIVA","@ Princeton","W 3-0",3,NA,41,10,82,0.378,32,10,12,24,4,5,6,2,59,NA
"2021-2022","03/16/2022","Ball St.","MIVA","@ Ohio St.","W 3-2",5,NA,70,20,153,0.327,70,NA,20,47,4,1,14,1,78,NA
"2021-2022","03/19/2022","Ball St.","MIVA","Ohio St.","W 3-1",4,NA,46,13,85,0.388,44,7,15,23,5,4,22,1,68,NA
"2021-2022","03/25/2022","Ball St.","MIVA","@ Quincy","W 3-0",3,NA,38,9,80,0.363,34,5,18,23,1,1,8,2,48,NA
"2021-2022","03/26/2022","Ball St.","MIVA","@ Lindenwood","W 3-0",3,NA,37,9,81,0.346,34,3,10,22,3,NA,19,1,49.5,NA
"2021-2022","03/31/2022","Ball St.","MIVA","McKendree","W 3-0",3,NA,46,13,90,0.367,43,5,9,36,2,2,11,1,58.5,NA
"2021-2022","04/02/2022","Ball St.","MIVA","Lewis","W 3-0",3,NA,41,16,88,0.284,40,5,13,33,2,NA,14,2,53,NA
"2021-2022","04/07/2022","Ball St.","MIVA","@ Loyola Chicago","L 0-3",3,NA,34,10,78,0.308,34,NA,14,24,8,NA,7,4,37.5,NA
"2021-2022","04/09/2022","Ball St.","MIVA","@ Purdue Fort Wayne","W 3-1",4,NA,54,16,138,0.275,51,5,20,39,3,1,27,3,73.5,NA
"2021-2022","04/16/2022","Ball St.","MIVA","#8 Quincy 2022 MIVA MVB","W 3-0",3,NA,42,8,78,0.436,35,6,18,25,1,1,14,NA,56,1
"2021-2022","04/20/2022","Ball St.","MIVA","#4 Lewis 2022 MIVA MVB","W 3-0",3,NA,35,9,76,0.342,32,7,9,27,4,4,15,NA,53.5,NA
"2021-2022","04/23/2022","Ball St.","MIVA","#6 Purdue Fort Wayne 2022 MIVA MVB","W 3-0",3,NA,48,15,107,0.308,44,5,8,38,NA,1,18,1,63,NA
"2021-2022","05/05/2022","Ball St.","MIVA","Hawaii @Los Angeles, CA (2022 NC MVB Championship )","L 2-3",5,NA,50,17,126,0.262,46,7,13,39,13,1,NA,NA,76,NA
"2021-2022","01/02/2022","Lewis","MIVA","UC Irvine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/07/2022","Lewis","MIVA","@ Lincoln Memorial","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/08/2022","Lewis","MIVA","@ King (TN)","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/11/2022","Lewis","MIVA","Maryville (MO)","W 3-0",3,NA,39,7,62,NA,32,NA,12,24,3,1,10,NA,60,1
"2021-2022","01/14/2022","Lewis","MIVA","NJIT","W 3-1",4,NA,49,12,93,0.398,45,5,10,31,5,1,18,3,64,NA
"2021-2022","01/15/2022","Lewis","MIVA","Saint Francis","W 3-0",3,NA,40,11,83,0.349,38,8,18,21,4,NA,25,NA,60.5,NA
"2021-2022","01/21/2022","Lewis","MIVA","Long Beach St.","L 1-3",4,NA,52,24,124,0.226,47,7,19,37,3,1,18,NA,69,NA
"2021-2022","01/22/2022","Lewis","MIVA","Belmont Abbey","W 3-0",3,NA,37,11,64,0.406,36,5,15,18,1,1,22,2,54,NA
"2021-2022","01/28/2022","Lewis","MIVA","@ Pepperdine","L 0-3",3,NA,31,14,80,0.213,29,2,10,23,5,NA,21,NA,43.5,NA
"2021-2022","01/29/2022","Lewis","MIVA","@ UCLA","W 3-0",3,NA,40,12,84,0.333,36,NA,8,32,3,1,16,NA,49,1
"2021-2022","02/04/2022","Lewis","MIVA","Central St. (OH)","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","02/05/2022","Lewis","MIVA","Grand Canyon","W 3-2",5,NA,57,23,128,0.266,55,4,17,44,7,1,24,1,74,NA
"2021-2022","02/10/2022","Lewis","MIVA","Ball St.","L 0-3",3,NA,44,19,94,0.266,39,5,8,31,5,2,4,1,53,NA
"2021-2022","02/12/2022","Lewis","MIVA","Ohio St.","W 3-1",4,NA,44,14,106,0.283,42,5,15,32,7,4,17,4,61.5,NA
"2021-2022","02/18/2022","Lewis","MIVA","@ Lindenwood","L 2-3",5,NA,58,11,110,0.427,51,1,14,25,13,3,16,1,70,NA
"2021-2022","02/19/2022","Lewis","MIVA","@ Quincy","W 3-0",3,NA,46,11,86,0.407,44,4,13,28,NA,NA,18,NA,59,1
"2021-2022","02/24/2022","Lewis","MIVA","Purdue Fort Wayne","L 0-3",3,NA,33,19,88,0.159,31,4,14,32,4,NA,11,3,42.5,NA
"2021-2022","02/26/2022","Lewis","MIVA","@ Loyola Chicago","L 0-3",3,NA,34,18,87,0.184,32,4,9,34,6,NA,10,1,43,NA
"2021-2022","03/02/2022","Lewis","MIVA","Benedictine (IL)","W 3-0",3,NA,40,11,81,0.358,37,5,16,20,1,1,10,2,51,NA
"2021-2022","03/04/2022","Lewis","MIVA","Emmanuel (GA)","W 3-0",3,NA,37,10,71,0.38,31,3,16,25,5,2,17,1,50.5,NA
"2021-2022","03/10/2022","Lewis","MIVA","@ Hawaii","L 0-3",3,NA,34,16,81,0.222,33,NA,7,22,5,2,5,1,38.5,NA
"2021-2022","03/12/2022","Lewis","MIVA","@ Hawaii","L 1-3",4,NA,47,27,134,0.149,44,8,21,52,8,2,12,1,63,1
"2021-2022","03/17/2022","Lewis","MIVA","McKendree","W 3-1",4,NA,63,16,137,0.343,62,9,15,53,1,3,21,NA,85.5,NA
"2021-2022","03/19/2022","Lewis","MIVA","@ McKendree","L 2-3",5,NA,52,24,146,0.192,46,3,12,51,3,NA,17,NA,63.5,NA
"2021-2022","03/24/2022","Lewis","MIVA","@ Purdue Fort Wayne","W 3-0",3,NA,39,13,86,0.302,36,2,6,22,6,2,21,3,53.5,NA
"2021-2022","03/26/2022","Lewis","MIVA","Loyola Chicago","L 0-3",3,NA,31,13,81,0.222,31,1,13,25,6,1,12,2,39,1
"2021-2022","03/31/2022","Lewis","MIVA","@ Ohio St.","W 3-1",4,NA,51,14,100,0.37,48,4,15,27,7,1,21,3,66.5,NA
"2021-2022","04/02/2022","Lewis","MIVA","@ Ball St.","L 0-3",3,NA,32,19,91,0.143,31,2,11,28,5,2,14,1,43,NA
"2021-2022","04/07/2022","Lewis","MIVA","Quincy","W 3-1",4,NA,53,11,94,0.447,50,9,19,23,2,1,9,4,67.5,NA
"2021-2022","04/09/2022","Lewis","MIVA","Lindenwood","W 3-1",4,NA,51,24,108,0.25,48,6,14,31,11,1,17,3,66.5,NA
"2021-2022","04/16/2022","Lewis","MIVA","#5 Ohio St. 2022 MIVA MVB","W 3-2",5,NA,60,16,122,0.361,59,5,19,39,5,4,19,NA,78.5,1
"2021-2022","04/20/2022","Lewis","MIVA","@#1 Ball St. 2022 MIVA MVB","L 0-3",3,NA,33,22,88,0.125,29,4,11,27,7,1,9,NA,42.5,NA
"2021-2022","01/05/2022","Lindenwood","MIVA","@ Stanford","L 0-3",3,NA,23,16,62,0.113,22,3,15,10,10,1,4,2,29,NA
"2021-2022","01/06/2022","Lindenwood","MIVA","@ Stanford","L 0-3",3,NA,28,17,77,0.143,26,4,17,17,3,NA,10,5,37,NA
"2021-2022","01/07/2022","Lindenwood","MIVA","UC Irvine @Stanford, CA","L 0-3",3,NA,32,17,77,0.195,32,2,10,21,6,1,14,NA,42,NA
"2021-2022","01/22/2022","Lindenwood","MIVA","Central St. (OH)","W 3-0",3,NA,34,14,76,0.263,32,7,19,28,2,3,11,1,49.5,NA
"2021-2022","02/05/2022","Lindenwood","MIVA","Maryville (MO)","W 3-0",3,NA,38,8,65,0.462,36,10,15,31,1,NA,8,2,52,NA
"2021-2022","02/11/2022","Lindenwood","MIVA","@ Purdue Fort Wayne","L 1-3",4,NA,42,12,92,0.326,42,3,19,27,11,1,16,NA,54,NA
"2021-2022","02/12/2022","Lindenwood","MIVA","@ Loyola Chicago","L 1-3",4,NA,52,20,100,0.32,49,5,21,19,6,1,8,3,62,NA
"2021-2022","02/18/2022","Lindenwood","MIVA","Lewis","W 3-2",5,NA,68,26,129,0.326,62,13,19,32,1,1,9,1,86.5,NA
"2021-2022","02/19/2022","Lindenwood","MIVA","McKendree","L 0-3",3,NA,39,18,96,0.219,37,4,21,26,3,2,4,1,47,NA
"2021-2022","02/24/2022","Lindenwood","MIVA","@ Ball St.","L 1-3",4,NA,47,23,115,0.209,45,6,13,31,3,1,22,3,65,NA
"2021-2022","02/25/2022","Lindenwood","MIVA","@ Ohio St.","L 0-3",3,NA,33,21,81,0.148,31,1,7,20,3,NA,8,NA,38,NA
"2021-2022","03/03/2022","Lindenwood","MIVA","Quincy","W 3-2",5,NA,50,27,123,0.187,44,9,15,38,NA,2,20,2,71,NA
"2021-2022","03/05/2022","Lindenwood","MIVA","@ Quincy","W 3-0",3,NA,46,16,94,0.319,43,2,11,27,NA,5,8,1,57,1
"2021-2022","03/11/2022","Lindenwood","MIVA","Lincoln Memorial","W 3-2",5,NA,56,27,136,0.213,54,10,24,41,4,2,24,1,80,1
"2021-2022","03/13/2022","Lindenwood","MIVA","Limestone","W 3-2",5,NA,58,20,135,0.281,54,5,22,38,3,2,17,NA,73.5,NA
"2021-2022","03/25/2022","Lindenwood","MIVA","Ohio St.","W 3-2",5,NA,64,18,149,0.309,58,2,15,39,5,NA,14,NA,73,NA
"2021-2022","03/26/2022","Lindenwood","MIVA","Ball St.","L 0-3",3,NA,36,21,91,0.165,36,3,11,23,3,1,12,1,46,NA
"2021-2022","03/31/2022","Lindenwood","MIVA","Loyola Chicago","L 0-3",3,NA,23,18,71,0.07,23,1,13,19,6,NA,4,NA,26,NA
"2021-2022","04/02/2022","Lindenwood","MIVA","Purdue Fort Wayne","L 1-3",4,NA,44,21,100,0.23,43,5,16,28,5,2,8,1,55,NA
"2021-2022","04/07/2022","Lindenwood","MIVA","@ McKendree","L 0-3",3,NA,38,14,78,0.308,36,6,18,13,3,1,4,NA,47,NA
"2021-2022","04/09/2022","Lindenwood","MIVA","@ Lewis","L 1-3",4,NA,46,18,102,0.275,44,11,23,25,6,3,20,2,70,NA
"2021-2022","04/16/2022","Lindenwood","MIVA","@#2 Loyola Chicago 2022 MIVA MVB","L 0-3",3,NA,42,11,93,0.333,39,1,10,27,3,NA,NA,4,43,1
"2021-2022","01/01/2022","Loyola Chicago","MIVA","UC Irvine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","01/05/2022","Loyola Chicago","MIVA","@ Hawaii","L 0-3",3,NA,32,17,89,0.169,30,NA,9,25,6,1,6,NA,36,1
"2021-2022","01/07/2022","Loyola Chicago","MIVA","@ Hawaii","L 1-3",4,NA,46,19,97,0.278,45,3,17,28,8,4,6,1,56,NA
"2021-2022","01/14/2022","Loyola Chicago","MIVA","Saint Francis","W 3-0",3,NA,45,12,92,0.359,39,2,11,32,1,1,6,1,51,NA
"2021-2022","01/15/2022","Loyola Chicago","MIVA","NJIT","W 3-1",4,NA,46,17,89,0.326,45,8,16,30,5,3,23,2,68.5,NA
"2021-2022","01/21/2022","Loyola Chicago","MIVA","Belmont Abbey","W 3-0",3,NA,36,10,68,0.382,35,12,11,26,5,NA,23,NA,59.5,NA
"2021-2022","01/22/2022","Loyola Chicago","MIVA","Long Beach St.","L 0-3",3,NA,32,18,81,0.173,30,5,10,20,5,NA,3,2,38.5,NA
"2021-2022","01/28/2022","Loyola Chicago","MIVA","@ Lincoln Memorial","L 0-3",3,NA,28,14,72,0.194,27,3,10,20,6,1,10,1,37,NA
"2021-2022","01/29/2022","Loyola Chicago","MIVA","@ King (TN)","W 3-2",5,NA,57,25,128,0.25,54,2,25,44,2,1,18,NA,69,1
"2021-2022","02/04/2022","Loyola Chicago","MIVA","Grand Canyon","L 0-3",3,NA,37,16,80,0.263,35,3,9,23,6,2,11,2,47.5,NA
"2021-2022","02/05/2022","Loyola Chicago","MIVA","Central St. (OH)","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-2022","02/10/2022","Loyola Chicago","MIVA","Quincy","W 3-0",3,NA,39,5,72,0.472,36,10,14,28,1,1,9,1,54.5,NA
"2021-2022","02/12/2022","Loyola Chicago","MIVA","Lindenwood","W 3-1",4,NA,49,15,87,0.391,47,6,15,23,5,1,12,1,62,NA
"2021-2022","02/17/2022","Loyola Chicago","MIVA","@ Ohio St.","W 3-2",5,NA,59,27,138,0.232,54,5,22,50,3,1,15,1,72.5,NA
"2021-2022","02/19/2022","Loyola Chicago","MIVA","@ Ball St.","W 3-1",4,NA,56,21,127,0.276,52,8,13,43,2,NA,15,NA,71.5,NA
"2021-2022","02/24/2022","Loyola Chicago","MIVA","@ McKendree","L 2-3",5,NA,60,22,139,0.273,53,4,NA,49,7,NA,12,NA,70,1
"2021-2022","02/26/2022","Loyola Chicago","MIVA","Lewis","W 3-0",3,NA,40,11,92,0.315,38,6,13,29,4,2,8,1,52,NA
"2021-2022","03/04/2022","Loyola Chicago","MIVA","Purdue Fort Wayne","W 3-0",3,NA,39,9,80,0.375,37,4,3,33,5,2,7,NA,48.5,1
"2021-2022","03/05/2022","Loyola Chicago","MIVA","Emmanuel (GA)","W 3-0",3,NA,50,15,110,0.318,46,2,16,44,6,4,18,3,65,NA
"2021-2022","03/13/2022","Loyola Chicago","MIVA","Daemen","W 3-1",4,NA,71,23,141,0.34,66,5,13,49,4,1,8,3,81,NA
"2021-2022","03/19/2022","Loyola Chicago","MIVA","@ Purdue Fort Wayne","W 3-1",4,NA,51,24,114,0.237,46,8,15,42,5,NA,29,NA,73.5,NA
"2021-2022","03/24/2022","Loyola Chicago","MIVA","McKendree","L 2-3",5,NA,68,22,154,0.299,65,7,14,52,4,1,8,2,80,NA
"2021-2022","03/26/2022","Loyola Chicago","MIVA","@ Lewis","W 3-0",3,NA,42,11,85,0.365,40,6,16,30,1,4,2,1,53,NA
"2021-2022","03/31/2022","Loyola Chicago","MIVA","@ Lindenwood","W 3-0",3,NA,34,3,70,0.443,30,6,13,23,1,NA,12,NA,46,NA
"2021-2022","04/02/2022","Loyola Chicago","MIVA","@ Quincy","W 3-0",3,NA,42,9,83,0.398,41,3,16,29,2,4,4,NA,51,NA
"2021-2022","04/07/2022","Loyola Chicago","MIVA","Ball St.","W 3-0",3,NA,45,12,89,0.371,40,8,16,32,NA,NA,6,NA,56,NA
"2021-2022","04/09/2022","Loyola Chicago","MIVA","Ohio St.","L 0-3",3,NA,28,6,80,0.275,27,NA,9,22,6,3,11,3,36.5,1
"2021-2022","04/16/2022","Loyola Chicago","MIVA","#7 Lindenwood 2022 MIVA MVB","W 3-0",3,NA,50,8,92,0.457,48,3,9,34,1,1,5,NA,56.5,NA
