"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2020-2021","04/09/2021","Southern California","MPSF","Grand Canyon","L 0-3",3,NA,44,22,86,0.256,43,3,9,21,4,2,5,2,51.5,NA
"2020-2021","04/10/2021","Southern California","MPSF","Grand Canyon","L 2-3",5,NA,NA,NA,NA,0.219,67,7,21,57,2,2,9,7,84.5,NA
"2020-2021","04/22/2021","Southern California","MPSF","#4 Grand Canyon @Provo, UT (2021 MPSF MVB Tournament)","L 1-3",4,NA,58,21,117,0.316,54,1,22,29,6,2,6,5,64,1
"2020-2021","02/18/2021","Stanford","MPSF","Pepperdine","L 0-3",3,NA,36,27,92,0.098,36,4,10,25,4,NA,13,2,46.5,NA
"2020-2021","02/20/2021","Stanford","MPSF","Pepperdine","L 1-3",4,NA,49,25,112,0.214,46,5,23,31,2,1,21,1,65.5,NA
"2020-2021","03/03/2021","Stanford","MPSF","@ Pepperdine","L 0-3",3,NA,29,19,72,0.139,29,NA,17,16,3,2,9,2,35.5,NA
"2020-2021","03/05/2021","Stanford","MPSF","@ UCLA","L 1-3",4,NA,29,15,97,0.144,23,NA,16,34,7,NA,12,3,35,1
"2020-2021","03/06/2021","Stanford","MPSF","@ UCLA","L 1-3",4,NA,32,21,99,0.111,30,6,18,28,6,NA,12,1,44,NA
"2020-2021","03/12/2021","Stanford","MPSF","@ BYU","L 0-3",3,NA,19,15,57,0.07,19,2,18,6,6,NA,3,1,22.5,1
"2020-2021","03/13/2021","Stanford","MPSF","@ BYU","L 0-3",3,NA,36,23,92,0.141,36,2,15,25,4,1,14,NA,46,NA
"2020-2021","03/19/2021","Stanford","MPSF","Grand Canyon","W 3-0",3,NA,42,14,97,0.289,39,3,13,25,4,2,16,2,55,NA
"2020-2021","03/20/2021","Stanford","MPSF","Grand Canyon","L 1-3",4,NA,45,25,109,0.183,44,3,9,22,7,1,12,NA,55,NA
"2020-2021","03/23/2021","Stanford","MPSF","UCLA","L 1-3",4,NA,52,18,121,0.281,49,3,11,43,12,NA,6,NA,58,NA
"2020-2021","03/24/2021","Stanford","MPSF","UCLA","L 0-3",3,NA,30,10,72,0.278,28,2,8,17,10,NA,6,1,35,NA
"2020-2021","03/26/2021","Stanford","MPSF","@ Southern California","L 1-3",4,NA,41,24,103,0.165,37,3,22,26,4,1,16,1,53,NA
"2020-2021","03/27/2021","Stanford","MPSF","@ Southern California","L 0-3",3,NA,26,22,85,0.047,25,NA,14,24,3,NA,10,4,31,1
"2020-2021","03/28/2021","Stanford","MPSF","@ Southern California","L 0-3",3,NA,30,12,65,0.277,26,2,10,14,8,1,6,1,36,NA
"2020-2021","04/02/2021","Stanford","MPSF","CUI","W 3-1",4,NA,56,15,123,0.333,52,4,9,45,5,2,23,2,73.5,NA
"2020-2021","04/03/2021","Stanford","MPSF","CUI","W 3-2",5,NA,63,22,151,0.272,61,NA,15,50,5,1,NA,3,80,NA
"2020-2021","04/16/2021","Stanford","MPSF","Pepperdine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","04/17/2021","Stanford","MPSF","Pepperdine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","04/22/2021","Stanford","MPSF","#3 Pepperdine @Provo, UT (2021 MPSF MVB Tournament)","L 1-3",4,NA,54,20,117,0.291,52,NA,17,28,2,1,8,6,59,NA
"2020-2021","01/29/2021","UCLA","MPSF","Grand Canyon","W 3-0",3,NA,47,17,88,0.341,46,5,13,31,1,1,8,NA,57,1
"2020-2021","01/30/2021","UCLA","MPSF","Southern California","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","02/04/2021","UCLA","MPSF","@ BYU","W 3-1",4,NA,38,16,93,0.237,35,2,25,30,7,3,11,2,48.5,NA
"2020-2021","02/06/2021","UCLA","MPSF","@ BYU","L 0-3",3,NA,31,19,79,0.152,30,1,15,21,4,2,4,1,36,NA
"2020-2021","02/13/2021","UCLA","MPSF","Southern California","L 1-3",4,NA,49,28,120,0.175,44,4,18,32,1,NA,13,1,67.5,NA
"2020-2021","02/18/2021","UCLA","MPSF","@ Southern California","W 3-1",4,NA,52,18,120,0.283,50,6,27,36,4,5,17,1,71.5,NA
"2020-2021","02/20/2021","UCLA","MPSF","@ Southern California","W 3-1",4,NA,55,20,115,0.304,51,2,NA,35,3,1,19,2,67.5,NA
"2020-2021","02/25/2021","UCLA","MPSF","CUI","W 3-0",3,NA,39,14,74,0.338,36,9,17,23,2,2,2,NA,51,1
"2020-2021","02/27/2021","UCLA","MPSF","@ CUI","L 2-3",5,NA,55,21,123,0.276,52,5,23,37,10,2,17,1,70.5,NA
"2020-2021","03/02/2021","UCLA","MPSF","CUI","W 3-0",3,NA,46,5,74,NA,43,6,14,21,2,NA,10,NA,57,NA
"2020-2021","03/05/2021","UCLA","MPSF","Stanford","W 3-1",4,NA,57,15,109,0.385,55,7,26,45,NA,2,8,4,70,NA
"2020-2021","03/06/2021","UCLA","MPSF","Stanford","W 3-1",4,NA,50,9,102,0.402,49,6,25,43,6,4,4,1,62,2
"2020-2021","03/11/2021","UCLA","MPSF","Pepperdine","W 3-2",5,NA,57,19,114,0.333,50,NA,24,29,1,5,22,NA,86,1
"2020-2021","03/13/2021","UCLA","MPSF","@ Pepperdine","L 1-3",4,NA,54,26,121,0.231,52,5,20,27,4,2,17,1,69.5,NA
"2020-2021","03/23/2021","UCLA","MPSF","@ Stanford","W 3-1",4,NA,69,10,135,0.437,NA,12,27,35,3,NA,17,1,NA,NA
"2020-2021","03/24/2021","UCLA","MPSF","@ Stanford","W 3-0",3,NA,47,12,81,0.432,45,10,17,24,2,NA,13,1,63.5,1
"2020-2021","03/31/2021","UCLA","MPSF","@ Pepperdine","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-2021","04/02/2021","UCLA","MPSF","@ Grand Canyon","W 3-2",5,NA,60,10,115,0.435,53,6,26,26,7,4,12,1,76,1
"2020-2021","04/03/2021","UCLA","MPSF","@ Grand Canyon","W 3-1",4,NA,53,22,121,0.256,49,7,15,40,2,2,23,NA,73.5,NA
"2020-2021","04/09/2021","UCLA","MPSF","BYU","L 0-3",3,NA,28,16,75,0.16,28,5,16,18,8,1,4,NA,36,1
"2020-2021","04/10/2021","UCLA","MPSF","BYU","W 3-1",4,NA,61,15,123,0.374,53,9,12,44,5,2,8,1,76,2
"2020-2021","04/22/2021","UCLA","MPSF","#7 CUI @Provo, UT (2021 MPSF MVB Tournament)","W 3-1",4,NA,67,19,113,0.425,66,6,21,37,4,NA,8,NA,77,NA
"2020-2021","04/23/2021","UCLA","MPSF","#3 Pepperdine @Provo, UT (2021 MPSF MVB Tournament)","L 0-3",3,NA,48,13,81,0.432,46,1,17,18,4,1,12,NA,56,NA
"2020-2021","No data available in table","Central St. (OH)","SIAC","No data available in table","No data available in table",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
